N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.622773000E-03 1.025562100E-02 1.069226100E-02 1.099629100E-02
1.600000000E+01 1.924110200E-02 1.780198600E-02 1.601093000E-02 1.432163400E-02
1.700000000E+01 6.959492600E-02 7.377738900E-02 7.205640600E-02 7.308728000E-02
1.549996187E+01 -1.177319040E-01 -1.369723900E-01 -1.525602480E-01 -1.663243470E-01
1.649996187E+01 5.298178300E-02 5.580188300E-02 5.746035000E-02 5.879414900E-02
1.674996808E+01 6.483502400E-02 6.622009400E-02 6.859470300E-02 6.996606500E-02
1.624993176E+01 3.862715800E-02 3.968637900E-02 4.027312500E-02 4.042324700E-02
1.574996808E+01 -1.821490500E-02 -2.532016600E-02 -3.189536700E-02 -3.717808100E-02
1.524993176E+01 -1.514919000E-01 -1.427337870E-01 -1.338320060E-01 -1.252247140E-01
