N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.427902000E-03 1.000719800E-02 1.035878800E-02 1.055680700E-02
1.600000000E+01 1.940187700E-02 1.812545100E-02 1.654610800E-02 1.512012600E-02
1.700000000E+01 7.309072600E-02 7.557673300E-02 7.452629500E-02 7.513496800E-02
1.549996187E+01 -1.166910160E-01 -1.343093400E-01 -1.479233410E-01 -1.594091130E-01
1.649996187E+01 5.466416300E-02 5.727352900E-02 5.867802300E-02 5.972119300E-02
1.674996808E+01 6.781612800E-02 6.860297400E-02 7.057748900E-02 7.150313000E-02
1.624993176E+01 3.936931400E-02 4.035616500E-02 4.087270700E-02 4.094633600E-02
1.574996808E+01 -1.807553500E-02 -2.453579700E-02 -3.030072700E-02 -3.460260200E-02
1.524993176E+01 -1.526149410E-01 -1.440157830E-01 -1.355217660E-01 -1.274157860E-01
