N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.095241420E-01 -1.073846000E-01 -1.033881650E-01 -9.830767300E-02
1.600000000E+01 2.818702700E-02 2.837438000E-02 2.806452800E-02 2.773114900E-02
1.700000000E+01 6.045427800E-02 6.051721900E-02 5.941791700E-02 5.983272800E-02
1.549996187E+01 -3.361505000E-03 -3.979085000E-03 -3.445942000E-03 -3.440895000E-03
1.649996187E+01 4.658833300E-02 4.758589500E-02 4.775744500E-02 4.782262000E-02
1.674996808E+01 5.615848200E-02 5.509718100E-02 5.573126200E-02 5.571570500E-02
1.624993176E+01 3.694085100E-02 3.732204300E-02 3.735398700E-02 3.700620400E-02
1.574996808E+01 1.888823500E-02 1.875482100E-02 1.841153800E-02 1.880910200E-02
1.524993176E+01 -6.546646900E-02 -6.404747300E-02 -6.420606000E-02 -6.519712600E-02
