N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.766271000E-03 7.405965000E-03 7.103423000E-03 6.683543000E-03
1.600000000E+01 2.181789200E-02 2.171910400E-02 2.139673900E-02 2.122265600E-02
1.700000000E+01 6.650597300E-02 6.539363500E-02 6.325002900E-02 6.287274400E-02
1.549996187E+01 -9.182634500E-02 -9.730350400E-02 -9.795265500E-02 -9.649703800E-02
1.649996187E+01 5.291113200E-02 5.367272600E-02 5.340657500E-02 5.298699800E-02
1.674996808E+01 6.377658600E-02 6.188465800E-02 6.165797700E-02 6.092500900E-02
1.624993176E+01 3.928060300E-02 3.970624800E-02 3.968071800E-02 3.923286600E-02
1.574996808E+01 -9.313604000E-03 -1.111822100E-02 -1.186968600E-02 -1.107366800E-02
1.524993176E+01 -1.578699340E-01 -1.520750490E-01 -1.469768860E-01 -1.426974150E-01
