T d154 d184 d214 d244
d 150 180 210 240
290 1.281614200E-02 1.248400000E-02 1.266991400E-02 1.246458900E-02
295 9.143652000E-03 8.319471000E-03 7.780198000E-03 6.858124000E-03
300 8.504450000E-04 -1.508778000E-03 -3.490271000E-03 -5.728751000E-03
305 -1.666631200E-02 -2.192548900E-02 -2.664650800E-02 -3.139233200E-02
310 -5.117908500E-02 -6.153124800E-02 -7.088860700E-02 -7.980520700E-02
315 -1.140001740E-01 -1.307504760E-01 -1.465997970E-01 -1.609165010E-01
320 -1.784682200E-01 -1.740459210E-01 -1.692641050E-01 -1.644195860E-01
325 -1.524040320E-01 -1.433082080E-01 -1.342428620E-01 -1.254270770E-01
330 -9.355238500E-02 -7.633214800E-02 -6.003976800E-02 -4.479146400E-02
335 9.112490000E-03 9.558831000E-03 9.855797000E-03 1.005509100E-02
340 1.556210000E-02 1.588329800E-02 1.607798400E-02 1.619231600E-02
