T d154 d184 d214 d244
d 150 180 210 240
290 1.330232100E-02 1.324274700E-02 1.374812600E-02 1.396714000E-02
295 1.005080600E-02 9.768831000E-03 9.883871000E-03 9.789199000E-03
300 2.681278000E-03 1.431244000E-03 8.313840000E-04 2.158980000E-04
305 -1.294443100E-02 -1.597495200E-02 -1.794656800E-02 -1.949480300E-02
310 -4.390492300E-02 -5.003748600E-02 -5.426983700E-02 -5.731153000E-02
315 -1.010267630E-01 -1.106988820E-01 -1.181704660E-01 -1.230732040E-01
320 -1.795081190E-01 -1.758357530E-01 -1.720227110E-01 -1.683702590E-01
325 -1.550095530E-01 -1.475529130E-01 -1.405598100E-01 -1.342263570E-01
330 -9.901382300E-02 -8.497897700E-02 -7.256312900E-02 -6.183683800E-02
335 4.899741000E-03 8.274472000E-03 8.174058000E-03 7.957743000E-03
340 1.424084300E-02 1.403716100E-02 1.365676900E-02 1.316619400E-02
