T d154 d184 d214 d244
d 150 180 210 240
290 1.288298900E-02 1.259168200E-02 1.283146600E-02 1.269462500E-02
295 9.269344000E-03 8.527045000E-03 8.096481000E-03 7.312105000E-03
300 1.105052000E-03 -1.085970000E-03 -2.844803000E-03 -4.803372000E-03
305 -1.614838200E-02 -2.106950900E-02 -2.534751300E-02 -2.954213400E-02
310 -5.016931200E-02 -5.988488200E-02 -6.842323600E-02 -7.633859000E-02
315 -1.122118600E-01 -1.279099150E-01 -1.424486230E-01 -1.552059700E-01
320 -1.786094980E-01 -1.742935420E-01 -1.696541620E-01 -1.649906390E-01
325 -1.527869270E-01 -1.438904270E-01 -1.351272220E-01 -1.266870070E-01
330 -9.430457600E-02 -7.750846100E-02 -6.177434000E-02 -4.719928000E-02
335 8.986661000E-03 9.378084000E-03 9.611555000E-03 9.739568000E-03
340 1.538226600E-02 1.562588200E-02 1.573010600E-02 1.574312700E-02
