T d154 d184 d214 d244
d 150 180 210 240
290 1.284339900E-02 1.252804300E-02 1.273622200E-02 1.255938300E-02
295 9.194944000E-03 8.404436000E-03 7.910141000E-03 7.045409000E-03
300 9.543740000E-04 -1.335642000E-03 -3.224987000E-03 -5.346823000E-03
305 -1.645488700E-02 -2.157497000E-02 -2.611265700E-02 -3.062884900E-02
310 -5.076698200E-02 -6.085737000E-02 -6.987611600E-02 -7.837617900E-02
315 -1.132708380E-01 -1.295891030E-01 -1.448977490E-01 -1.585678290E-01
320 -1.785257570E-01 -1.741469490E-01 -1.694235580E-01 -1.646535430E-01
325 -1.525833940E-01 -1.435455620E-01 -1.346040750E-01 -1.259427840E-01
330 -9.385086700E-02 -7.681132500E-02 -6.074751100E-02 -4.577571500E-02
335 9.061203000E-03 9.484975000E-03 9.755702000E-03 9.925346000E-03
340 1.548884200E-02 1.577821400E-02 1.593556100E-02 1.600784600E-02
