N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.195500121E+00 1.196677703E+00 1.198253936E+00 1.199277201E+00 1.198799221E+00 1.194208490E+00 1.180609436E+00 1.146409708E+00 1.074486046E+00 1.009608002E+00 1.010734072E+00
1.016672606E+01 1.195530276E+00 1.196704678E+00 1.198279247E+00 1.199303686E+00 1.198832847E+00 1.194263802E+00 1.180719010E+00 1.146641589E+00 1.074934138E+00 1.009610772E+00 1.010729859E+00
1.033324570E+01 1.195574388E+00 1.196744139E+00 1.198316282E+00 1.199342415E+00 1.198881950E+00 1.194344440E+00 1.180878628E+00 1.146979287E+00 1.075587161E+00 1.009614900E+00 1.010723796E+00
1.049996187E+01 1.195638896E+00 1.196801856E+00 1.198370417E+00 1.199398968E+00 1.198953498E+00 1.194461657E+00 1.181110286E+00 1.147469258E+00 1.076535715E+00 1.009621091E+00 1.010715155E+00
1.066670514E+01 1.195733133E+00 1.196886161E+00 1.198449439E+00 1.199481360E+00 1.199057411E+00 1.194631267E+00 1.181444768E+00 1.148176375E+00 1.077906844E+00 1.009630455E+00 1.010703016E+00
1.083333839E+01 1.195870532E+00 1.197009032E+00 1.198564488E+00 1.199601025E+00 1.199207625E+00 1.194875145E+00 1.181924134E+00 1.149189074E+00 1.079874801E+00 1.009644785E+00 1.010686344E+00
1.100000000E+01 1.196086817E+00 1.197187572E+00 1.198731411E+00 1.199773984E+00 1.199423330E+00 1.195222599E+00 1.182603788E+00 1.150623234E+00 1.082670428E+00 1.009667023E+00 1.010664253E+00
1.116672606E+01 1.196379167E+00 1.197469478E+00 1.198972373E+00 1.200022361E+00 1.199730147E+00 1.195711276E+00 1.183552767E+00 1.152621943E+00 1.086583005E+00 1.009702112E+00 1.010636688E+00
1.133324570E+01 1.196807393E+00 1.197839976E+00 1.199341200E+00 1.200375757E+00 1.200160954E+00 1.196386308E+00 1.184849653E+00 1.155344734E+00 1.091942503E+00 1.009758445E+00 1.010605924E+00
1.149996187E+01 1.197401768E+00 1.198380900E+00 1.199839250E+00 1.200872428E+00 1.200755479E+00 1.197296550E+00 1.186550235E+00 1.158937841E+00 1.099063551E+00 1.009850291E+00 1.010579451E+00
1.166670514E+01 1.198245018E+00 1.199128487E+00 1.200514391E+00 1.201559247E+00 1.201557944E+00 1.198486026E+00 1.188744768E+00 1.163478352E+00 1.108130469E+00 1.010001491E+00 1.010574872E+00
1.183333839E+01 1.199397654E+00 1.200148783E+00 1.201450193E+00 1.202489892E+00 1.202612305E+00 1.199981818E+00 1.191407276E+00 1.168897976E+00 1.119025832E+00 1.025800815E+00 1.010626804E+00
1.200000000E+01 1.200967023E+00 1.201533066E+00 1.202710108E+00 1.203708200E+00 1.203956115E+00 1.201783050E+00 1.194450744E+00 1.174922548E+00 1.131168188E+00 1.047365063E+00 1.010794235E+00
1.216672606E+01 1.203031717E+00 1.203351797E+00 1.204359433E+00 1.205290746E+00 1.205615385E+00 1.203859800E+00 1.197714847E+00 1.181092505E+00 1.143515078E+00 1.069928973E+00 1.011163637E+00
1.233324570E+01 1.205678699E+00 1.205688542E+00 1.206450401E+00 1.207261049E+00 1.207602728E+00 1.206166832E+00 1.201019021E+00 1.186908497E+00 1.154856927E+00 1.091036988E+00 1.011841548E+00
1.249996187E+01 1.208927293E+00 1.208573168E+00 1.209041146E+00 1.209639658E+00 1.209917710E+00 1.208663780E+00 1.204234337E+00 1.192027334E+00 1.164324250E+00 1.108628744E+00 1.014435980E+00
1.266670514E+01 1.212775355E+00 1.212001172E+00 1.212108456E+00 1.212432700E+00 1.212547306E+00 1.211325327E+00 1.207320455E+00 1.196377460E+00 1.171706290E+00 1.121954843E+00 1.036152369E+00
1.283333839E+01 1.217154476E+00 1.215927257E+00 1.215624030E+00 1.215597099E+00 1.215467021E+00 1.214136859E+00 1.210298974E+00 1.200082807E+00 1.177332676E+00 1.131551019E+00 1.051724231E+00
1.300000000E+01 1.221973601E+00 1.220275894E+00 1.219532389E+00 1.219105943E+00 1.218646344E+00 1.217088570E+00 1.213212200E+00 1.203326913E+00 1.181705746E+00 1.138473231E+00 1.062755049E+00
