N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.194752137E+00 1.194402076E+00 1.194022961E+00 1.191858939E+00 1.185038727E+00 1.166625163E+00 1.123660883E+00 1.038698633E+00 1.013186635E+00 1.015041945E+00 1.019127019E+00
1.600000000E+01 1.222884256E+00 1.224127138E+00 1.225902027E+00 1.227862635E+00 1.230166756E+00 1.232445186E+00 1.234260186E+00 1.235787253E+00 1.236644220E+00 1.236000679E+00 1.233979353E+00
1.700000000E+01 1.263552068E+00 1.264857121E+00 1.265993636E+00 1.268034452E+00 1.270708978E+00 1.273820469E+00 1.276640416E+00 1.279537459E+00 1.282269836E+00 1.283647512E+00 1.284632925E+00
1.549996187E+01 1.204983529E+00 1.206151173E+00 1.207262464E+00 1.209386281E+00 1.210869020E+00 1.211896242E+00 1.211935908E+00 1.209311374E+00 1.200971745E+00 1.181363156E+00 1.140015527E+00
1.649996187E+01 1.233544872E+00 1.234981221E+00 1.236799372E+00 1.239510763E+00 1.242531924E+00 1.245370596E+00 1.248471470E+00 1.251116445E+00 1.252946196E+00 1.254494130E+00 1.255218081E+00
1.674996808E+01 1.245011775E+00 1.246075913E+00 1.247732635E+00 1.250340405E+00 1.253329962E+00 1.256198038E+00 1.259374498E+00 1.262197270E+00 1.264270064E+00 1.266268189E+00 1.267372612E+00
1.624993176E+01 1.228088227E+00 1.229694024E+00 1.231784786E+00 1.234013940E+00 1.236715107E+00 1.239469514E+00 1.241764030E+00 1.243967034E+00 1.245503616E+00 1.245966650E+00 1.245514449E+00
1.574996808E+01 1.214411344E+00 1.215055690E+00 1.216575995E+00 1.218518870E+00 1.220671231E+00 1.222329617E+00 1.223912361E+00 1.224624635E+00 1.223601792E+00 1.220092806E+00 1.210913949E+00
1.524993176E+01 1.199722180E+00 1.200347273E+00 1.201400962E+00 1.202378320E+00 1.202516524E+00 1.200230212E+00 1.192565712E+00 1.172797260E+00 1.129009907E+00 1.045706255E+00 1.010169373E+00
