fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 29076 300.46 38.588 1.081140580E+00 6.702761243E-01 1.627485213E-10 1.235307609E+05 1.427698304E-04 3.835768181E-01 1.425568894E-04 7.259158446E-01 3.969418035E-05 3.106803688E-01 1.277703414E-04 7.418488605E-02 
00L1 29076 300.46 38.588 1.081140580E+00 6.702761243E-01 1.627485213E-10 1.235307609E+05 1.427698304E-04 3.835768181E-01 1.425568894E-04 7.259158446E-01 3.969418035E-05 3.106803688E-01 1.277703414E-04 7.418488605E-02 
00L2 29200 300.35 38.602 1.049659700E+00 7.280871465E-01 9.504961086E-11 3.600435020E+04 1.447420232E-04 3.839446320E-01 1.425143536E-04 7.263491222E-01 3.974409602E-05 3.113939117E-01 1.276317035E-04 5.800553791E-02 
00L2 29200 300.35 38.602 1.049659700E+00 7.280871465E-01 9.504961086E-11 3.600435020E+04 1.447420232E-04 3.839446320E-01 1.425143536E-04 7.263491222E-01 3.974409602E-05 3.113939117E-01 1.276317035E-04 5.800553791E-02 
00L3 29290 300.26 38.614 1.083401567E+00 6.717997100E-01 1.625096825E-10 1.014447546E+05 1.425768214E-04 3.839783157E-01 1.422436185E-04 7.267689988E-01 3.969500715E-05 3.117272974E-01 1.273340059E-04 6.002199485E-02 
00L3 29290 300.26 38.614 1.083401567E+00 6.717997100E-01 1.625096825E-10 1.014447546E+05 1.425768214E-04 3.839783157E-01 1.422436185E-04 7.267689988E-01 3.969500715E-05 3.117272974E-01 1.273340059E-04 6.002199485E-02 
00L4 29384 300.2 38.622 1.050913404E+00 7.500814946E-01 9.492353305E-11 4.344325309E+04 1.437753928E-04 3.843525116E-01 1.421709346E-04 7.256465743E-01 3.965205420E-05 3.119545818E-01 1.271008805E-04 5.800812140E-02 
00L4 29384 300.2 38.622 1.050913404E+00 7.500814946E-01 9.492353305E-11 4.344325309E+04 1.437753928E-04 3.843525116E-01 1.421709346E-04 7.256465743E-01 3.965205420E-05 3.119545818E-01 1.271008805E-04 5.800812140E-02 
00L5 29472 300.15 38.628 1.062881851E+00 7.357923139E-01 1.153120919E-10 6.454358797E+04 1.433196685E-04 3.844667686E-01 1.424910646E-04 7.254060895E-01 3.973997923E-05 3.121058249E-01 1.273318030E-04 2.210768337E-02 
00L5 29472 300.15 38.628 1.062881851E+00 7.357923139E-01 1.153120919E-10 6.454358797E+04 1.433196685E-04 3.844667686E-01 1.424910646E-04 7.254060895E-01 3.973997923E-05 3.121058249E-01 1.273318030E-04 2.210768337E-02 
00L6 29568 300.11 38.633 1.051036821E+00 7.591996027E-01 9.095685641E-11 4.187651571E+04 1.439626550E-04 3.852953270E-01 1.420067466E-04 7.251817621E-01 3.967798353E-05 3.122901028E-01 1.270607509E-04 6.085388688E-02 
00L6 29568 300.11 38.633 1.051036821E+00 7.591996027E-01 9.095685641E-11 4.187651571E+04 1.439626550E-04 3.852953270E-01 1.420067466E-04 7.251817621E-01 3.967798353E-05 3.122901028E-01 1.270607509E-04 6.085388688E-02 
00L7 29656 300.1 38.634 1.063603786E+00 7.194500415E-01 1.115894170E-10 6.672651255E+04 1.422812712E-04 3.851418251E-01 1.415131515E-04 7.258532550E-01 3.956091388E-05 3.122623152E-01 1.266924939E-04 3.784233078E-02 
00L7 29656 300.1 38.634 1.063603786E+00 7.194500415E-01 1.115894170E-10 6.672651255E+04 1.422812712E-04 3.851418251E-01 1.415131515E-04 7.258532550E-01 3.956091388E-05 3.122623152E-01 1.266924939E-04 3.784233078E-02 
