N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.073382700E-02 -4.866154800E-02 -5.668780000E-02 -6.564914500E-02
1.600000000E+01 2.928885100E-02 2.962151600E-02 2.983725200E-02 2.931725500E-02
1.700000000E+01 4.561907400E-02 4.665201900E-02 4.631433200E-02 4.691383300E-02
1.549996187E+01 2.015065900E-02 1.828403900E-02 1.819232300E-02 1.749951000E-02
1.649996187E+01 4.426109000E-02 4.509558400E-02 4.637244300E-02 4.718456600E-02
1.674996808E+01 4.800154900E-02 4.797140100E-02 4.967215400E-02 5.076746000E-02
1.624993176E+01 3.590001500E-02 3.688750300E-02 3.755104000E-02 3.814746800E-02
1.574996808E+01 2.575387000E-02 2.556452000E-02 2.467410400E-02 2.495980400E-02
1.524993176E+01 2.996923000E-03 1.813990000E-04 -2.139725000E-03 -4.651655000E-03
