N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.460979500E-01 -1.387630890E-01 -1.313956580E-01 -1.238933010E-01
1.600000000E+01 2.788525200E-02 2.781558200E-02 2.723535400E-02 2.680229400E-02
1.700000000E+01 5.592820200E-02 5.697707400E-02 5.698557800E-02 5.804367100E-02
1.549996187E+01 -1.579602100E-02 -2.348269400E-02 -2.926312000E-02 -3.485688800E-02
1.649996187E+01 4.769002300E-02 5.011740200E-02 5.157180200E-02 5.289666300E-02
1.674996808E+01 5.567781000E-02 5.594841500E-02 5.804925600E-02 5.924591300E-02
1.624993176E+01 3.782978900E-02 3.897760400E-02 3.986919800E-02 4.020208900E-02
1.574996808E+01 1.584380000E-02 1.339777000E-02 1.113162200E-02 1.035948400E-02
1.524993176E+01 -1.099681380E-01 -1.272147740E-01 -1.435437430E-01 -1.583626010E-01
