fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L141 35386617.952 340.41 34.06 1.955511823E-01 1.293689496E-04 9.602001510E-06 1.167595485E-01 8.222729943E-05 3.795519892E-01 0.000000000E+00 
L142 35412005.34468 340.09 34.092 1.970926634E-01 1.302077291E-04 9.753859916E-06 1.167384894E-01 8.354913489E-05 3.800749884E-01 0.000000000E+00 
L143 35433004.38252 339.92 34.109 1.981838220E-01 1.305236061E-04 9.776366467E-06 1.157175331E-01 8.449533922E-05 3.779376943E-01 0.000000000E+00 
L144 35454014.6996 339.81 34.12 1.974464599E-01 1.311714709E-04 9.851987313E-06 1.176421231E-01 8.374862228E-05 3.803952662E-01 0.000000000E+00 
L145 35475035.5742 339.74 34.127 1.981264605E-01 1.316370167E-04 9.903363370E-06 1.174507458E-01 8.431636874E-05 3.797188893E-01 0.000000000E+00 
L146 35496048.6901 339.67 34.134 1.986678274E-01 1.326159765E-04 1.004956834E-05 1.198437161E-01 8.385511786E-05 3.814380541E-01 0.000000000E+00 
L147 35517047.0208 339.63 34.138 1.991060981E-01 1.331852740E-04 1.004005626E-05 1.188442827E-01 8.448285696E-05 3.786128732E-01 0.000000000E+00 
L148 35538070.6175 339.64 34.137 1.991553575E-01 1.338144897E-04 1.011549259E-05 1.184070301E-01 8.542030935E-05 3.795700176E-01 0.000000000E+00 
L149 35559069.2155 339.64 34.137 1.994306010E-01 1.342384020E-04 1.016453596E-05 1.184920743E-01 8.577865883E-05 3.796811052E-01 0.000000000E+00 
L150 35580067.7864 339.64 34.137 1.996454513E-01 1.349832397E-04 1.019982737E-05 1.185280897E-01 8.604783938E-05 3.784892547E-01 0.000000000E+00 
L151 35601068.4199 339.7 34.131 1.998991280E-01 1.358092192E-04 1.027239617E-05 1.187110624E-01 8.652776664E-05 3.783829931E-01 1.578004732E-17 
L152 35622418.87 339.73 34.128 1.993529530E-01 1.366694936E-04 1.033309841E-05 1.188328824E-01 8.695106488E-05 3.792593593E-01 0.000000000E+00 
L153 35643070.3814 339.77 34.124 1.998295575E-01 1.370214849E-04 1.034461271E-05 1.179089551E-01 8.773301226E-05 3.778033806E-01 2.909695534E-17 
L154 35664333.221 339.8 34.121 1.999036442E-01 1.374071904E-04 1.035908364E-05 1.185905618E-01 8.734907330E-05 3.771300761E-01 9.577725853E-17 
L155 35685409.003 339.85 34.116 2.000651984E-01 1.380138662E-04 1.039749104E-05 1.180744381E-01 8.806075246E-05 3.765600854E-01 1.507100066E-17 
L156 35706065.0422 339.89 34.112 1.999131987E-01 1.389168021E-04 1.050143376E-05 1.196311106E-01 8.778199239E-05 3.781397667E-01 0.000000000E+00 
L157 35727044.608 339.93 34.108 2.006860740E-01 1.395764164E-04 1.054127541E-05 1.182704649E-01 8.913109839E-05 3.763257011E-01 0.000000000E+00 
L158 35748064.1929 339.96 34.105 2.003444670E-01 1.403710255E-04 1.058049834E-05 1.193758400E-01 8.863227061E-05 3.762281591E-01 0.000000000E+00 
L159 35769147.601 340 34.101 2.005751045E-01 1.407490944E-04 1.067913443E-05 1.193678077E-01 8.946190125E-05 3.782800321E-01 0.000000000E+00 
L160 35790203.778 340.03 34.098 2.008258802E-01 1.413799945E-04 1.069221342E-05 1.173360221E-01 9.113233599E-05 3.765823657E-01 0.000000000E+00 
L161 35811047.5866 340.06 34.095 2.008863861E-01 1.422447399E-04 1.075704598E-05 1.189267483E-01 9.045509216E-05 3.764491352E-01 0.000000000E+00 
L162 35832049.6373 340.07 34.094 2.014192336E-01 1.428817758E-04 1.081996000E-05 1.191778025E-01 9.079052351E-05 3.759653983E-01 0.000000000E+00 
L163 35853049.0361 340.08 34.093 2.014655164E-01 1.432667877E-04 1.089552057E-05 1.179227439E-01 9.239096851E-05 3.774867741E-01 0.000000000E+00 
L164 35874039.9743 340.09 34.092 2.020870635E-01 1.438402434E-04 1.095726321E-05 1.195204745E-01 9.167524542E-05 3.769494997E-01 0.000000000E+00 
L165 35895040.7272 340.1 34.091 2.020042902E-01 1.443531206E-04 1.094907769E-05 1.206409723E-01 9.075612254E-05 3.754834222E-01 0.000000000E+00 
L166 35916042.9032 340.1 34.091 2.029345012E-01 1.451637011E-04 1.101206551E-05 1.202877692E-01 9.154821923E-05 3.738134001E-01 0.000000000E+00 
L167 35937042.2113 340.1 34.091 2.033912643E-01 1.456784332E-04 1.101191215E-05 1.190827614E-01 9.247401231E-05 3.716508925E-01 0.000000000E+00 
L168 35958042.9818 340.1 34.091 2.034401747E-01 1.460953837E-04 1.111978677E-05 1.178198732E-01 9.437444412E-05 3.741306134E-01 0.000000000E+00 
L169 35979044.3137 340.09 34.092 2.035481632E-01 1.464135696E-04 1.116036606E-05 1.198111797E-01 9.314978985E-05 3.744811167E-01 0.000000000E+00 
L170 36000044.8172 340.08 34.093 2.037023750E-01 1.471510415E-04 1.125610964E-05 1.196143222E-01 9.410289327E-05 3.755163767E-01 0.000000000E+00 
L171 36021045.4092 340.09 34.092 2.040778758E-01 1.476880642E-04 1.124526891E-05 1.208934523E-01 9.301765835E-05 3.731028120E-01 0.000000000E+00 
L172 36042046.2935 340.08 34.093 2.044372354E-01 1.482684102E-04 1.130507445E-05 1.207844934E-01 9.359774587E-05 3.729621816E-01 0.000000000E+00 
L173 36063046.5391 340.06 34.095 2.048275255E-01 1.486766841E-04 1.137584357E-05 1.214609069E-01 9.365971807E-05 3.735531702E-01 0.000000000E+00 
L174 36084037.1022 340.06 34.095 2.048144783E-01 1.488811156E-04 1.136830536E-05 1.205480021E-01 9.430296575E-05 3.728167898E-01 0.000000000E+00 
L175 36105038.1347 340.05 34.096 2.056083705E-01 1.495748613E-04 1.146339417E-05 1.204886572E-01 9.514080438E-05 3.727467160E-01 0.000000000E+00 
L176 36126039.57 340.05 34.096 2.057681919E-01 1.503380636E-04 1.151810219E-05 1.205027793E-01 9.558355095E-05 3.723348897E-01 0.000000000E+00 
L177 36147039.9746 340.04 34.097 2.058283620E-01 1.507471575E-04 1.157511650E-05 1.209906577E-01 9.566960242E-05 3.730534157E-01 0.000000000E+00 
L178 36168040.9388 340.04 34.097 2.058635545E-01 1.510792219E-04 1.160789532E-05 1.200801749E-01 9.666778696E-05 3.732237536E-01 0.000000000E+00 
L179 36189041.0987 340.03 34.098 2.060291776E-01 1.514236623E-04 1.163337722E-05 1.202370852E-01 9.675296844E-05 3.728922317E-01 0.000000000E+00 
L180 36210041.7349 340.03 34.098 2.062436727E-01 1.518566130E-04 1.170204025E-05 1.214401720E-01 9.635746337E-05 3.736347357E-01 0.000000000E+00 
L181 36231042.637 340.02 34.099 2.064860694E-01 1.527258687E-04 1.175344183E-05 1.206904645E-01 9.738497254E-05 3.727019807E-01 0.000000000E+00 
L182 36252043.1822 340.02 34.099 2.066763352E-01 1.531303791E-04 1.183178636E-05 1.209475105E-01 9.782569130E-05 3.738507097E-01 0.000000000E+00 
L183 36273044.4425 340.01 34.1 2.066561953E-01 1.534939171E-04 1.186544039E-05 1.211699079E-01 9.792643072E-05 3.740625785E-01 0.000000000E+00 
L184 36294034.9876 340.02 34.099 2.073745597E-01 1.536164988E-04 1.181850346E-05 1.206336768E-01 9.796856116E-05 3.709959317E-01 0.000000000E+00 
L185 36315036.1202 340.01 34.1 2.072567255E-01 1.538411193E-04 1.185047433E-05 1.213472343E-01 9.765408229E-05 3.716675722E-01 0.000000000E+00 
L186 36336038.5103 340.01 34.1 2.072107964E-01 1.545254143E-04 1.192616102E-05 1.226548488E-01 9.722395265E-05 3.724674899E-01 0.000000000E+00 
L187 36357037.2414 340.01 34.1 2.075093949E-01 1.549651491E-04 1.195912894E-05 1.218257064E-01 9.816576063E-05 3.719013424E-01 0.000000000E+00 
L188 36378037.8025 340 34.101 2.074365396E-01 1.551825082E-04 1.198683863E-05 1.232101263E-01 9.727596725E-05 3.723716701E-01 0.000000000E+00 
L189 36399039.1436 340 34.101 2.074241381E-01 1.554909098E-04 1.201216764E-05 1.208738982E-01 9.937833364E-05 3.724406583E-01 0.000000000E+00 
L190 36420039.5619 340.01 34.1 2.076541412E-01 1.559506212E-04 1.202079081E-05 1.206014778E-01 9.967288229E-05 3.711977489E-01 0.000000000E+00 
L191 36441040.2862 340.01 34.1 2.077764279E-01 1.564540080E-04 1.213730911E-05 1.223879260E-01 9.917149845E-05 3.733700208E-01 0.000000000E+00 
L192 36462040.9453 340.01 34.1 2.081861587E-01 1.567708397E-04 1.210534472E-05 1.226161201E-01 9.872757538E-05 3.709027256E-01 0.000000000E+00 
L193 36483031.6896 340.01 34.1 2.083569977E-01 1.570225690E-04 1.215371054E-05 1.227121076E-01 9.904536952E-05 3.714828077E-01 0.000000000E+00 
L194 36504032.495 340.01 34.1 2.084592569E-01 1.569714631E-04 1.217299069E-05 1.226964652E-01 9.921505452E-05 3.720106717E-01 0.000000000E+00 
L195 36525033.4474 340.01 34.1 2.087981589E-01 1.575154276E-04 1.213528224E-05 1.214368202E-01 9.992764002E-05 3.689777007E-01 0.000000000E+00 
L196 36546033.992 340.01 34.1 2.087408223E-01 1.582600070E-04 1.227535159E-05 1.217269969E-01 1.008427072E-04 3.715826003E-01 0.000000000E+00 
L197 36567035.0057 340.01 34.1 2.086591133E-01 1.585851686E-04 1.230914554E-05 1.219294642E-01 1.009496597E-04 3.719871868E-01 0.000000000E+00 
L198 36588035.5958 340.02 34.099 2.087975250E-01 1.586331817E-04 1.233294145E-05 1.213334656E-01 1.016496194E-04 3.723465106E-01 0.000000000E+00 
L199 36609037.7033 340.01 34.1 2.087887394E-01 1.588040565E-04 1.229184294E-05 1.217758479E-01 1.009381728E-04 3.707219820E-01 0.000000000E+00 
L200 36630037.0625 340.02 34.099 2.089475808E-01 1.590388864E-04 1.241463722E-05 1.225690331E-01 1.012957453E-04 3.735883802E-01 0.000000000E+00 
L201 36651194.822 340.02 34.099 2.092742906E-01 1.597816839E-04 1.240216350E-05 1.230320088E-01 1.008018292E-04 3.708980759E-01 0.000000000E+00 
L202 36672042.528 340.02 34.099 2.092857234E-01 1.598147445E-04 1.242509351E-05 1.234585569E-01 1.006457403E-04 3.714866553E-01 0.000000000E+00 
L203 36693029.3202 340.01 34.1 2.095019031E-01 1.601945171E-04 1.245505946E-05 1.220308954E-01 1.020655567E-04 3.711164330E-01 0.000000000E+00 
L204 36714050.1808 340.02 34.099 2.094818550E-01 1.597872428E-04 1.251219361E-05 1.229218251E-01 1.017933648E-04 3.738048587E-01 0.000000000E+00 
L205 36735055.1859 340.02 34.099 2.095766435E-01 1.604301470E-04 1.248225015E-05 1.228235301E-01 1.016363785E-04 3.712479122E-01 0.000000000E+00 
L206 36756045.5929 340.02 34.099 2.095964579E-01 1.611543443E-04 1.254934741E-05 1.223586707E-01 1.025617531E-04 3.715311107E-01 0.000000000E+00 
L207 36777046.4614 340.02 34.099 2.097479305E-01 1.612708533E-04 1.258855220E-05 1.225823920E-01 1.026972920E-04 3.721535933E-01 0.000000000E+00 
L208 36798250.355 340.02 34.099 2.099564406E-01 1.614349545E-04 1.259824986E-05 1.228154645E-01 1.025814288E-04 3.716921939E-01 1.136495418E-16 
L209 36819047.9386 340.03 34.098 2.101944794E-01 1.615689595E-04 1.270025769E-05 1.236654351E-01 1.027039562E-04 3.739670161E-01 0.000000000E+00 
L210 36840051.6883 340.02 34.099 2.101357078E-01 1.617906990E-04 1.266568801E-05 1.228446063E-01 1.031101250E-04 3.725421167E-01 0.000000000E+00 
L211 36861249.126 340.01 34.1 2.103796196E-01 1.621859804E-04 1.269405451E-05 1.230207929E-01 1.031932753E-04 3.720346436E-01 0.000000000E+00 
L212 36882130.997 340.02 34.099 2.104645440E-01 1.624679354E-04 1.275058003E-05 1.238592186E-01 1.029400062E-04 3.728922327E-01 0.000000000E+00 
L213 36903134.51 340.02 34.099 2.104579719E-01 1.621954225E-04 1.273081009E-05 1.234066580E-01 1.031667399E-04 3.729512485E-01 0.000000000E+00 
L214 36924132.694 340.02 34.099 2.104508225E-01 1.623173315E-04 1.265422931E-05 1.235199808E-01 1.024490237E-04 3.704419643E-01 0.000000000E+00 
L215 36945133.312 340.02 34.099 2.103732558E-01 1.627298228E-04 1.270622356E-05 1.223855190E-01 1.038293464E-04 3.711579884E-01 0.000000000E+00 
L216 36966039.3202 340.02 34.099 2.104014065E-01 1.631872045E-04 1.276100508E-05 1.235537482E-01 1.032804016E-04 3.716636950E-01 0.000000000E+00 
L217 36987042.1228 340.02 34.099 2.108887958E-01 1.632283382E-04 1.268033315E-05 1.221680277E-01 1.037909659E-04 3.683677469E-01 0.000000000E+00 
L218 37008041.5342 340.02 34.099 2.109290430E-01 1.634075013E-04 1.269583982E-05 1.221649970E-01 1.039228935E-04 3.683435446E-01 0.000000000E+00 
L219 37029041.4383 340.02 34.099 2.108473920E-01 1.632412769E-04 1.271953392E-05 1.229078332E-01 1.034876774E-04 3.695498080E-01 0.000000000E+00 
L220 37050044.4733 340.03 34.098 2.111577519E-01 1.634857506E-04 1.277916923E-05 1.221697884E-01 1.046117262E-04 3.701823315E-01 0.000000000E+00 
L221 37071043.1681 340.03 34.098 2.109262279E-01 1.639236263E-04 1.286729763E-05 1.238173243E-01 1.039273669E-04 3.721475873E-01 0.000000000E+00 
L222 37092043.7343 340.03 34.098 2.113948877E-01 1.640118517E-04 1.281575035E-05 1.233586609E-01 1.038942049E-04 3.696360551E-01 0.000000000E+00 
L223 37113045.9988 340.03 34.098 2.111296241E-01 1.639578737E-04 1.282987885E-05 1.230388651E-01 1.042818093E-04 3.706304555E-01 0.000000000E+00 
L224 37134047.4092 340.02 34.099 2.108740146E-01 1.641122545E-04 1.284750072E-05 1.233002806E-01 1.041948824E-04 3.712398367E-01 0.000000000E+00 
L225 37155046.0615 340.03 34.098 2.111009815E-01 1.642691752E-04 1.289518998E-05 1.239040615E-01 1.040761082E-04 3.718616705E-01 0.000000000E+00 
L226 37176036.5721 340.04 34.097 2.111693980E-01 1.649804461E-04 1.293622688E-05 1.228571537E-01 1.053002055E-04 3.713164317E-01 0.000000000E+00 
L227 37197039.7562 340.03 34.098 2.111929265E-01 1.647055475E-04 1.288449716E-05 1.222795492E-01 1.053769667E-04 3.704075912E-01 0.000000000E+00 
L228 37218038.774 340.02 34.099 2.115497505E-01 1.646702636E-04 1.284216404E-05 1.231934010E-01 1.042427776E-04 3.686468397E-01 0.000000000E+00 
L229 37239039.0505 340.03 34.098 2.114669371E-01 1.645838479E-04 1.283378213E-05 1.225419814E-01 1.047305522E-04 3.687440111E-01 0.000000000E+00 
