T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.190903654E+00 1.194835962E+00 1.198620201E+00 1.206203061E+00 1.212545707E+00 1.215570693E+00 1.219079791E+00 1.229058413E+00 1.246678630E+00
295 1.190860671E+00 1.195963240E+00 1.200485796E+00 1.207686539E+00 1.214808669E+00 1.218274082E+00 1.221719060E+00 1.231452858E+00 1.249333516E+00
300 1.190309203E+00 1.197329184E+00 1.202048135E+00 1.209810906E+00 1.217259758E+00 1.221089839E+00 1.224230251E+00 1.233936618E+00 1.251354538E+00
305 1.186861341E+00 1.198303050E+00 1.204296747E+00 1.212080557E+00 1.219480212E+00 1.223490879E+00 1.227152413E+00 1.236744456E+00 1.253644848E+00
310 1.176063530E+00 1.197832373E+00 1.205874756E+00 1.214324325E+00 1.221767741E+00 1.225981309E+00 1.229865553E+00 1.239345799E+00 1.255933329E+00
315 1.147465100E+00 1.193551770E+00 1.206456832E+00 1.215630871E+00 1.223681565E+00 1.228170131E+00 1.231732057E+00 1.241072173E+00 1.258005285E+00
320 1.083053144E+00 1.180772345E+00 1.205450335E+00 1.216730974E+00 1.224707137E+00 1.229305906E+00 1.233502849E+00 1.242642315E+00 1.258935112E+00
325 1.011872342E+00 1.149117456E+00 1.200366142E+00 1.216597900E+00 1.225339460E+00 1.230224393E+00 1.234393284E+00 1.243308584E+00 1.259407866E+00
330 1.013063306E+00 1.082097507E+00 1.186351203E+00 1.214005484E+00 1.225096758E+00 1.230219246E+00 1.233744704E+00 1.242394817E+00 1.259045126E+00
335 1.016263827E+00 1.009027590E+00 1.154674536E+00 1.207822656E+00 1.222847119E+00 1.228580947E+00 1.232786054E+00 1.241177623E+00 1.256457709E+00
340 1.022182693E+00 1.009939475E+00 1.090739160E+00 1.193225481E+00 1.219080325E+00 1.226228855E+00 1.230797425E+00 1.238726953E+00 1.253265453E+00
