N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.239395387E+00 1.236389518E+00 1.232882135E+00 1.230842234E+00
1.016672606E+01 1.239428628E+00 1.236435889E+00 1.232944225E+00 1.230922817E+00
1.033324570E+01 1.239477229E+00 1.236503596E+00 1.233034742E+00 1.231040013E+00
1.049996187E+01 1.239548240E+00 1.236602331E+00 1.233166366E+00 1.231209861E+00
1.066670514E+01 1.239651839E+00 1.236745925E+00 1.233357034E+00 1.231454698E+00
1.083333839E+01 1.239802605E+00 1.236953949E+00 1.233631670E+00 1.231804952E+00
1.100000000E+01 1.240021190E+00 1.237253626E+00 1.234024159E+00 1.232300790E+00
1.116672606E+01 1.240336428E+00 1.237681938E+00 1.234579045E+00 1.232992996E+00
1.133324570E+01 1.240787661E+00 1.238287572E+00 1.235352369E+00 1.233942133E+00
1.149996187E+01 1.241426974E+00 1.239131813E+00 1.236410573E+00 1.235215092E+00
1.166670514E+01 1.242320405E+00 1.240287336E+00 1.237826440E+00 1.236878649E+00
1.183333839E+01 1.243546905E+00 1.241833577E+00 1.239671524E+00 1.238990478E+00
1.200000000E+01 1.245193344E+00 1.243847800E+00 1.242005424E+00 1.241589093E+00
1.216672606E+01 1.247344237E+00 1.246392065E+00 1.244863553E+00 1.244685082E+00
1.233324570E+01 1.250066139E+00 1.249498354E+00 1.248247069E+00 1.248257487E+00
1.249996187E+01 1.253389681E+00 1.253157343E+00 1.252120739E+00 1.252259629E+00
1.266670514E+01 1.257296558E+00 1.257318261E+00 1.256423071E+00 1.256634004E+00
1.283333839E+01 1.261720643E+00 1.261903561E+00 1.261085153E+00 1.261327883E+00
1.300000000E+01 1.266566499E+00 1.266831318E+00 1.266046424E+00 1.266299520E+00
