N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.009862168E+00 1.008792650E+00 1.008065881E+00 1.007502702E+00
1.016672606E+01 1.009864959E+00 1.008794177E+00 1.008065690E+00 1.007500237E+00
1.033324570E+01 1.009869137E+00 1.008796588E+00 1.008065732E+00 1.007497163E+00
1.049996187E+01 1.009875440E+00 1.008800490E+00 1.008066462E+00 1.007493785E+00
1.066670514E+01 1.009885054E+00 1.008806974E+00 1.008068923E+00 1.007491148E+00
1.083333839E+01 1.009899920E+00 1.008818050E+00 1.008075355E+00 1.007491915E+00
1.100000000E+01 1.009923294E+00 1.008837456E+00 1.008090378E+00 1.007502011E+00
1.116672606E+01 1.017051436E+00 1.008872121E+00 1.008123058E+00 1.007533358E+00
1.133324570E+01 1.028242077E+00 1.009712048E+00 1.008190194E+00 1.007607818E+00
1.149996187E+01 1.043246830E+00 1.030260081E+00 1.026452998E+00 1.025944534E+00
1.166670514E+01 1.062561201E+00 1.055523392E+00 1.056696638E+00 1.059845179E+00
1.183333839E+01 1.086046526E+00 1.084381739E+00 1.089092140E+00 1.093958197E+00
1.200000000E+01 1.112512964E+00 1.114425400E+00 1.120387792E+00 1.124840425E+00
1.216672606E+01 1.139654761E+00 1.142594902E+00 1.147662793E+00 1.150390878E+00
1.233324570E+01 1.164732776E+00 1.166518570E+00 1.169639455E+00 1.170511298E+00
1.249996187E+01 1.185779059E+00 1.185486270E+00 1.186783891E+00 1.186347980E+00
1.266670514E+01 1.202346631E+00 1.200223563E+00 1.200337934E+00 1.199194639E+00
1.283333839E+01 1.215193681E+00 1.211924837E+00 1.211431627E+00 1.209956788E+00
1.300000000E+01 1.225410678E+00 1.221562484E+00 1.220780757E+00 1.219140142E+00
