N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.163588287E+00 1.145686182E+00 1.129296414E+00 1.114984489E+00
1.016672606E+01 1.164000615E+00 1.146350418E+00 1.130281310E+00 1.116359641E+00
1.033324570E+01 1.164600793E+00 1.147314047E+00 1.131704631E+00 1.118338517E+00
1.049996187E+01 1.165471064E+00 1.148704442E+00 1.133746938E+00 1.121160374E+00
1.066670514E+01 1.166725895E+00 1.150694964E+00 1.136647081E+00 1.125131802E+00
1.083333839E+01 1.168520493E+00 1.153512289E+00 1.140704212E+00 1.130616521E+00
1.100000000E+01 1.171056866E+00 1.157435200E+00 1.146259807E+00 1.137990965E+00
1.116672606E+01 1.174581422E+00 1.162771773E+00 1.153641391E+00 1.147542811E+00
1.133324570E+01 1.179362690E+00 1.169798413E+00 1.163049448E+00 1.159304072E+00
1.149996187E+01 1.185634628E+00 1.178646406E+00 1.174391797E+00 1.172863181E+00
1.166670514E+01 1.193494423E+00 1.189150181E+00 1.187131948E+00 1.187289723E+00
1.183333839E+01 1.202771251E+00 1.200733430E+00 1.200293981E+00 1.201336899E+00
1.200000000E+01 1.212937181E+00 1.212466617E+00 1.212743358E+00 1.213912330E+00
1.216672606E+01 1.223175559E+00 1.223369264E+00 1.223639618E+00 1.224501779E+00
1.233324570E+01 1.232656638E+00 1.232805825E+00 1.232723675E+00 1.233206385E+00
1.249996187E+01 1.240872477E+00 1.240667991E+00 1.240224402E+00 1.240441481E+00
1.266670514E+01 1.247769452E+00 1.247225345E+00 1.246549590E+00 1.246627635E+00
1.283333839E+01 1.253600936E+00 1.252846895E+00 1.252054019E+00 1.252068447E+00
1.300000000E+01 1.258687755E+00 1.257830030E+00 1.256980422E+00 1.256957186E+00
