N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.213434229E+00 1.209812616E+00 1.202299195E+00 1.186443328E+00 1.154881966E+00 1.097244420E+00 1.019132584E+00 1.019380672E+00 1.021550498E+00 1.026131840E+00 1.033869832E+00
1.600000000E+01 1.268322331E+00 1.267529969E+00 1.267768416E+00 1.268559669E+00 1.270089342E+00 1.271781438E+00 1.273336011E+00 1.274117426E+00 1.273280417E+00 1.269296052E+00 1.259880598E+00
1.700000000E+01 1.350087468E+00 1.347718804E+00 1.346256036E+00 1.345862354E+00 1.346179584E+00 1.347432965E+00 1.349620978E+00 1.352505384E+00 1.355527557E+00 1.359541897E+00 1.363679493E+00
1.549996187E+01 1.239077563E+00 1.238834036E+00 1.238937277E+00 1.238745632E+00 1.237522293E+00 1.233617601E+00 1.224455688E+00 1.205542346E+00 1.170287716E+00 1.110238631E+00 1.019773204E+00
1.649996187E+01 1.303831816E+00 1.302065361E+00 1.301314293E+00 1.301507476E+00 1.302693242E+00 1.304664960E+00 1.307558794E+00 1.310554065E+00 1.313665629E+00 1.316599050E+00 1.318930306E+00
1.674996808E+01 1.324876248E+00 1.322659342E+00 1.321417872E+00 1.321187709E+00 1.322114854E+00 1.323752732E+00 1.326459206E+00 1.329494738E+00 1.332992999E+00 1.336682541E+00 1.340274172E+00
1.624993176E+01 1.285017570E+00 1.283817608E+00 1.283465746E+00 1.284060758E+00 1.285478455E+00 1.287573507E+00 1.290129470E+00 1.292558433E+00 1.294596170E+00 1.295698632E+00 1.294913685E+00
1.574996808E+01 1.253579777E+00 1.253157343E+00 1.253522424E+00 1.254397277E+00 1.254733757E+00 1.255144701E+00 1.254158045E+00 1.250173987E+00 1.240667991E+00 1.220035193E+00 1.185486270E+00
1.524993176E+01 1.226981353E+00 1.226057286E+00 1.224496184E+00 1.220812052E+00 1.212333921E+00 1.194541260E+00 1.160181688E+00 1.099862366E+00 1.016061424E+00 1.016238869E+00 1.017843445E+00
