fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_340 001_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.682467942E-13 1.000000000E+20 1.145423025E+00 1.309178091E-14 1.407703585E-04 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.471164615E-13 1.000000000E+20 1.220035832E+00 9.147077010E-15 4.198032325E-05 
002_340 002_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.273860350E-13 1.000000000E+20 1.161634004E+00 1.709329420E-14 1.185272790E-04 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.103430801E-13 1.000000000E+20 1.221927890E+00 1.333899020E-14 4.351944687E-05 
003_340 003_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.089708365E-13 1.000000000E+20 1.175399588E+00 2.301888453E-14 9.543418868E-05 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.975910158E-13 1.000000000E+20 1.224497236E+00 1.940761938E-14 4.572676067E-05 
004_340 004_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.191089917E-13 1.000000000E+20 1.187232509E+00 3.165131192E-14 7.438077711E-05 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.152763381E-13 1.000000000E+20 1.228386742E+00 2.814759185E-14 4.923511954E-05 
005_340 005_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.637793839E-13 1.000000000E+20 1.197615858E+00 4.412327760E-14 5.852779462E-05 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.695896363E-13 1.000000000E+20 1.233696111E+00 4.068829907E-14 5.446814919E-05 
006_340 006_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.479398264E-13 1.000000000E+20 1.207058845E+00 6.205189651E-14 5.241273979E-05 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.654140396E-13 1.000000000E+20 1.239656273E+00 5.867184784E-14 6.123306814E-05 
007_340 007_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.174984533E-12 1.000000000E+20 1.215946360E+00 8.776641769E-14 5.948307897E-05 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.005843733E-12 1.000000000E+20 1.246840838E+00 8.440189502E-14 7.078133637E-05 
008_340 008_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.449118564E-12 1.000000000E+20 1.235245582E+00 1.239728908E-13 6.697688575E-05 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.292674172E-12 1.000000000E+20 1.255026454E+00 1.212639825E-13 8.397354511E-05 
009_340 009_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.771937880E-12 1.000000000E+20 1.251630194E+00 1.771060763E-13 8.246683641E-05 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.628293575E-12 1.000000000E+20 1.266722872E+00 1.752639320E-13 9.929412333E-05 
010_340 010_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.151410768E-12 1.000000000E+20 1.266806002E+00 2.511433815E-13 1.165926188E-04 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.018946396E-12 1.000000000E+20 1.275283550E+00 2.521100968E-13 1.183457700E-04 
011_340 011_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.598248955E-12 1.000000000E+20 1.277062664E+00 3.614781528E-13 1.361147402E-04 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.476300604E-12 1.000000000E+20 1.281954120E+00 3.622924007E-13 1.413167502E-04 
012_340 012_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.130768374E-12 1.000000000E+20 1.290317371E+00 5.272295502E-13 1.715303100E-04 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.017643904E-12 1.000000000E+20 1.289811758E+00 5.240351783E-13 1.759371829E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.769679895E-12 1.000000000E+20 1.295495924E+00 7.600462814E-13 2.125993613E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.664326482E-12 1.000000000E+20 1.296424915E+00 7.590740949E-13 2.195978515E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.540597531E-12 1.000000000E+20 1.301901103E+00 1.103680302E-12 2.687788061E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.441206174E-12 1.000000000E+20 1.302454344E+00 1.102649187E-12 2.755199247E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.471629119E-12 1.000000000E+20 1.307257027E+00 1.605670709E-12 3.317906452E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.377036979E-12 1.000000000E+20 1.307597568E+00 1.604642216E-12 3.399096664E-04 
016_340 016_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.595641095E-12 1.000000000E+20 1.312080672E+00 2.340689942E-12 4.090001858E-04 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.504974036E-12 1.000000000E+20 1.312280273E+00 2.339561588E-12 4.168886407E-04 
017_340 017_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.952225933E-12 1.000000000E+20 1.316270289E+00 3.418697420E-12 5.058604591E-04 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.864333722E-12 1.000000000E+20 1.315963094E+00 3.414413382E-12 5.098585000E-04 
018_340 018_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.313772686E-12 1.000000000E+20 1.267602800E+00 5.073799840E-12 1.080120365E-03 
018_340_SRH 018_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.226534320E-12 1.000000000E+20 1.267244374E+00 5.073744257E-12 1.091350072E-03 
019_340 019_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.152152384E-11 1.000000000E+20 1.317466096E+00 7.298334155E-12 1.448353451E-03 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.143904186E-11 1.000000000E+20 1.317542704E+00 7.297546396E-12 1.457279567E-03 
