N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 310 2.100E-4 1.196808415E+00 1.198617186E+00
1.468000E+10 1.000E+15 310 2.100E-4 1.197459365E+00 1.198706308E+00
2.154000E+10 1.000E+15 310 2.100E-4 1.197956917E+00 1.198814820E+00
3.162000E+10 1.000E+15 310 2.100E-4 1.198373775E+00 1.198963554E+00
4.642000E+10 1.000E+15 310 2.100E-4 1.198779608E+00 1.199185004E+00
6.813000E+10 1.000E+15 310 2.100E-4 1.199217047E+00 1.199495632E+00
1.000000E+11 1.000E+15 310 2.100E-4 1.199740759E+00 1.199932533E+00
1.468000E+11 1.000E+15 310 2.100E-4 1.200376222E+00 1.200508498E+00
2.154000E+11 1.000E+15 310 2.100E-4 1.201259573E+00 1.201351358E+00
3.162000E+11 1.000E+15 310 2.100E-4 1.202410831E+00 1.202475006E+00
4.642000E+11 1.000E+15 310 2.100E-4 1.203924971E+00 1.203970329E+00
6.813000E+11 1.000E+15 310 2.100E-4 1.205804278E+00 1.205836812E+00
1.000000E+12 1.000E+15 310 2.100E-4 1.208064340E+00 1.208088102E+00
1.468000E+12 1.000E+15 310 2.100E-4 1.210593594E+00 1.210611363E+00
2.154000E+12 1.000E+15 310 2.100E-4 1.213634431E+00 1.213648047E+00
3.162000E+12 1.000E+15 310 2.100E-4 1.216241892E+00 1.216252617E+00
4.642000E+12 1.000E+15 310 2.100E-4 1.218817058E+00 1.218825830E+00
6.813000E+12 1.000E+15 310 2.100E-4 1.221589518E+00 1.221596778E+00
1.000000E+13 1.000E+15 310 2.100E-4 1.224492568E+00 1.224498704E+00
