X Y Xfit Yfit
1.0142700E+1 7.4836600E+1 1.1259493E+1 7.1716434E+1
1.1327900E+1 8.0982700E+1 1.2060197E+1 7.7998445E+1
1.2637700E+1 8.7619300E+1 1.2998022E+1 8.4800630E+1
1.4093800E+1 9.4756000E+1 1.4093800E+1 9.2158248E+1
1.5522700E+1 1.0257500E+2 1.5370545E+1 1.0010707E+2
1.7296500E+1 1.1084500E+2 1.6853312E+1 1.0868295E+2
1.9290700E+1 1.1970000E+2 1.8568892E+1 1.1792137E+2
2.1474300E+1 1.2921700E+2 2.0545291E+1 1.2785696E+2
2.3886000E+1 1.3941200E+2 2.2810947E+1 1.3852306E+2
2.6563200E+1 1.5035600E+2 2.5393655E+1 1.4995140E+2
2.9456700E+1 1.6203200E+2 2.8319161E+1 1.6217202E+2
3.2629100E+1 1.7458400E+2 3.1609480E+1 1.7521358E+2
3.6047100E+1 1.8798000E+2 3.5280952E+1 1.8910411E+2
3.9730100E+1 2.0232400E+2 3.9342221E+1 2.0387246E+2
4.3792300E+1 2.1763200E+2 4.3792300E+1 2.1955054E+2
4.8046800E+1 2.3397100E+2 4.8618999E+1 2.3617624E+2
5.2609600E+1 2.5146200E+2 5.3798006E+1 2.5379722E+2
5.7480100E+1 2.7009000E+2 5.9292896E+1 2.7247504E+2
6.2564100E+1 2.9003800E+2 6.5056291E+1 2.9228970E+2
6.7944900E+1 3.1142000E+2 7.1032225E+1 3.1334385E+2
7.3573700E+1 3.3429800E+2 7.7159573E+1 3.3576630E+2
7.9342200E+1 3.5895100E+2 8.3376339E+1 3.5971476E+2
8.5302600E+1 3.8532900E+2 8.9624279E+1 3.8537714E+2
9.1383700E+1 4.1369900E+2 9.5853419E+1 4.1297167E+2
9.7621900E+1 4.4429200E+2 1.0202604E+2 4.4274609E+2
1.0417200E+2 4.7742200E+2 1.0811975E+2 4.7497592E+2
1.1062600E+2 5.1317100E+2 1.1412961E+2 5.0996276E+2
1.1735000E+2 5.5195500E+2 1.2006920E+2 5.4803229E+2
1.2406700E+2 5.9398200E+2 1.2597097E+2 5.8953329E+2
1.3089900E+2 6.3967500E+2 1.3188608E+2 6.3483698E+2
1.3788400E+2 6.8931400E+2 1.3788400E+2 6.8433738E+2
1.4517200E+2 7.4327800E+2 1.4405232E+2 7.3845243E+2
1.5269400E+2 8.0244500E+2 1.5049682E+2 7.9762593E+2
1.6052500E+2 8.6646400E+2 1.5734217E+2 8.6233005E+2
1.6871300E+2 9.3666900E+2 1.6473334E+2 9.3306835E+2
1.7779200E+2 1.0131000E+3 1.7283776E+2 1.0103791E+3
1.8785500E+2 1.0965300E+3 1.8184846E+2 1.0948389E+3
1.9846400E+2 1.1871600E+3 1.9198811E+2 1.1870662E+3
2.1008800E+2 1.2869200E+3 2.0351413E+2 1.2877253E+3
2.2431000E+2 1.3944600E+3 2.1672498E+2 1.3975292E+3
2.3979500E+2 1.5125500E+3 2.3196761E+2 1.5172436E+3
2.5741400E+2 1.6422100E+3 2.4964641E+2 1.6476892E+3
2.7690900E+2 1.7824600E+3 2.7023359E+2 1.7897443E+3
2.9935800E+2 1.9358900E+3 2.9428138E+2 1.9443459E+3
3.2800100E+2 2.1023600E+3 3.2243616E+2 2.1124907E+3
3.5851600E+2 2.2840500E+3 3.5545467E+2 2.2952330E+3
3.9524900E+2 2.4798900E+3 3.9422265E+2 2.4936826E+3
4.3977600E+2 2.6953200E+3 4.3977600E+2 2.7089982E+3
4.9192800E+2 2.9264600E+3 4.9332462E+2 2.9423789E+3
5.5212500E+2 3.1777600E+3 5.5627889E+2 3.1950500E+3
6.2637700E+2 3.4498300E+3 6.3027894E+2 3.4682444E+3
7.1024600E+2 3.7429500E+3 7.1722599E+2 3.7631765E+3
8.0896700E+2 4.0635800E+3 8.1931562E+2 4.0810075E+3
9.2093500E+2 4.4078500E+3 9.3907095E+2 4.4227999E+3
1.0609900E+3 4.7745900E+3 1.0793750E+3 4.7894600E+3
1.2225500E+3 5.1763400E+3 1.2434994E+3 5.1816659E+3
1.4058200E+3 5.5932400E+3 1.4351244E+3 5.5997775E+3
1.6252100E+3 6.0437300E+3 1.6583479E+3 6.0437300E+3
1.8879400E+3 6.5186800E+3 1.9176747E+3 6.5129079E+3
2.1820200E+3 7.0071500E+3 2.2179799E+3 7.0060009E+3
2.5487000E+3 7.5292400E+3 2.5644350E+3 7.5208455E+3
2.9440400E+3 8.0683300E+3 2.9623911E+3 8.0542609E+3
3.3939300E+3 8.6115200E+3 3.4172022E+3 8.6018838E+3
3.9182700E+3 9.1893800E+3 3.9339892E+3 9.1580299E+3
4.4820300E+3 9.7619900E+3 4.5173310E+3 9.7155912E+3
5.1301200E+3 1.0337500E+4 5.1708971E+3 1.0266009E+4
5.8873200E+3 1.0847400E+4 5.8970234E+3 1.0799341E+4
6.7018200E+3 1.1374900E+4 6.6962781E+3 1.1304470E+4
7.6240500E+3 1.1875200E+4 7.5670282E+3 1.1769440E+4
8.5535300E+3 1.2261800E+4 8.5051062E+3 1.2181977E+4
9.5520000E+3 1.2583400E+4 9.5035873E+3 1.2530121E+4
1.0670600E+4 1.2875700E+4 1.0552789E+4 1.2802975E+4
1.1724300E+4 1.3041000E+4 1.1640497E+4 1.2991472E+4
1.2835600E+4 1.3071700E+4 1.2752451E+4 1.3089065E+4
1.4051200E+4 1.3112800E+4 1.3873020E+4 1.3092271E+4
