X Y Xfit Yfit
1.0096800E+1 8.0671000E+1 1.0998563E+1 7.7689500E+1
1.1282300E+1 8.7360400E+1 1.1793342E+1 8.4506562E+1
1.2574000E+1 9.4568100E+1 1.2723722E+1 9.1891519E+1
1.3810100E+1 1.0246700E+2 1.3810100E+1 9.9883885E+1
1.5406000E+1 1.1084100E+2 1.5074924E+1 1.0852409E+2
1.7147900E+1 1.1985900E+2 1.6542522E+1 1.1785313E+2
1.9092300E+1 1.2952800E+2 1.8238761E+1 1.2791217E+2
2.1238100E+1 1.3993300E+2 2.0190484E+1 1.3874216E+2
2.3623400E+1 1.5110300E+2 2.2424701E+1 1.5038352E+2
2.6223100E+1 1.6312800E+2 2.4967479E+1 1.6287604E+2
2.9060800E+1 1.7596900E+2 2.7842550E+1 1.7625891E+2
3.2143500E+1 1.8979900E+2 3.1069656E+1 1.9057129E+2
3.5483800E+1 2.0461600E+2 3.4662716E+1 2.0585340E+2
3.9096600E+1 2.2050300E+2 3.8627966E+1 2.2214813E+2
4.2962300E+1 2.3750800E+2 4.2962300E+1 2.3950365E+2
4.7146500E+1 2.5579100E+2 4.7652057E+1 2.5797651E+2
5.1610500E+1 2.7529000E+2 5.2672554E+1 2.7763557E+2
5.6338300E+1 2.9623300E+2 5.7988598E+1 2.9856621E+2
6.1247900E+1 3.1872400E+2 6.3556159E+1 3.2087461E+2
6.6536700E+1 3.4283000E+2 6.9325186E+1 3.4469185E+2
7.1938700E+1 3.6886000E+2 7.5243365E+1 3.7017690E+2
7.7699700E+1 3.9678700E+2 8.1260576E+1 3.9751900E+2
8.3595000E+1 4.2696000E+2 8.7333504E+1 4.2693852E+2
8.9678700E+1 4.5936100E+2 9.3430008E+1 4.5868682E+2
9.5889100E+1 4.9442600E+2 9.9532878E+1 4.9304532E+2
1.0243400E+2 5.3242400E+2 1.0564270E+2 5.3032389E+2
1.0921200E+2 5.7358800E+2 1.1177985E+2 5.7085940E+2
1.1627800E+2 6.1834200E+2 1.1798565E+2 6.1501426E+2
1.2338900E+2 6.6686700E+2 1.2432306E+2 6.6317588E+2
