N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.201786491E+00 1.199553111E+00 1.197794133E+00 1.196670363E+00
1.600000000E+01 1.228322006E+00 1.227845166E+00 1.227511358E+00 1.226838102E+00
1.700000000E+01 1.268877503E+00 1.268536625E+00 1.268926504E+00 1.268846435E+00
1.549996187E+01 1.211599091E+00 1.209936124E+00 1.208523627E+00 1.207894738E+00
1.649996187E+01 1.238046624E+00 1.238170439E+00 1.238108300E+00 1.238225622E+00
1.674996808E+01 1.249820965E+00 1.250126427E+00 1.250090016E+00 1.250022554E+00
1.624993176E+01 1.232815546E+00 1.232698260E+00 1.232726578E+00 1.232417381E+00
1.574996808E+01 1.220583728E+00 1.219474996E+00 1.218373884E+00 1.217882087E+00
1.524993176E+01 1.206716513E+00 1.204599112E+00 1.202989461E+00 1.202088605E+00
