N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.142179970E+00 1.138987535E+00 1.137089564E+00 1.135874316E+00
1.600000000E+01 1.239323892E+00 1.238173976E+00 1.237638296E+00 1.237445697E+00
1.700000000E+01 1.281031595E+00 1.281080266E+00 1.280889371E+00 1.280728280E+00
1.549996187E+01 1.218634988E+00 1.216716624E+00 1.215536480E+00 1.214369787E+00
1.649996187E+01 1.252755007E+00 1.252403773E+00 1.252062367E+00 1.252252745E+00
1.674996808E+01 1.263611278E+00 1.263648608E+00 1.263161315E+00 1.263307279E+00
1.624993176E+01 1.246374685E+00 1.245575505E+00 1.245368211E+00 1.245329249E+00
1.574996808E+01 1.229567312E+00 1.227654255E+00 1.227192692E+00 1.226617020E+00
1.524993176E+01 1.201446148E+00 1.199453400E+00 1.197680997E+00 1.196177569E+00
