f G/w
1.0000000E+6 8.8874394E-6
8.9779585E+5 9.3523314E-6
8.0603739E+5 9.8436236E-6
7.2365703E+5 1.0350435E-5
6.4969628E+5 1.0885490E-5
5.8329463E+5 1.1482628E-5
5.2367949E+5 1.2155858E-5
4.7015728E+5 1.2871586E-5
4.2210526E+5 1.3702818E-5
3.7896435E+5 1.4599935E-5
3.4023262E+5 1.5562820E-5
3.0545943E+5 1.6611229E-5
2.7424021E+5 1.7827703E-5
2.4621173E+5 1.9095744E-5
2.2104787E+5 2.0507547E-5
1.9845586E+5 2.2063052E-5
1.7817285E+5 2.3787426E-5
1.5996284E+5 2.5668275E-5
1.4361398E+5 2.7699795E-5
1.2893603E+5 2.9971947E-5
1.1575824E+5 3.2467327E-5
1.0392726E+5 3.5205445E-5
9.3305466E+4 3.8133055E-5
8.3769261E+4 4.1434101E-5
7.5207695E+4 4.5007561E-5
6.7521156E+4 4.8942405E-5
6.0620214E+4 5.3269122E-5
5.4424577E+4 5.7953083E-5
4.8862159E+4 6.3139405E-5
4.3868244E+4 6.8750839E-5
3.9384728E+4 7.4919192E-5
3.5359445E+4 8.1752518E-5
3.1745563E+4 8.9173842E-5
2.8501035E+4 9.7044825E-5
2.5588111E+4 1.0587744E-4
2.2972900E+4 1.1538786E-4
2.0624974E+4 1.2580982E-4
1.8517016E+4 1.3734094E-4
1.6624501E+4 1.4980275E-4
1.4925408E+4 1.6322755E-4
1.3399969E+4 1.7835745E-4
1.2030437E+4 1.9454273E-4
1.0800876E+4 2.1266933E-4
9.6969820E+3 2.3194928E-4
8.7059100E+3 2.5293419E-4
7.8161300E+3 2.7639107E-4
7.0172890E+3 3.0185564E-4
6.3000930E+3 3.2975623E-4
5.6561970E+3 3.6035462E-4
5.0781110E+3 3.9375652E-4
4.5591070E+3 4.2961301E-4
4.0931470E+3 4.6926368E-4
3.6748100E+3 5.1245282E-4
3.2992300E+3 5.5946945E-4
2.9620350E+3 6.1159122E-4
2.6593020E+3 6.6808473E-4
2.3875110E+3 7.3068884E-4
2.1434970E+3 8.0057557E-4
1.9244230E+3 8.7730611E-4
1.7277390E+3 9.6224592E-4
1.5511570E+3 1.0577302E-3
1.3926220E+3 1.1630613E-3
1.2502900E+3 1.2806425E-3
1.1225050E+3 1.4135138E-3
1.0077810E+3 1.5597761E-3
9.0478100E+2 1.7231593E-3
8.1230900E+2 1.9076960E-3
7.2928800E+2 2.1128103E-3
6.5475100E+2 2.3416307E-3
5.8783300E+2 2.5934103E-3
5.2775400E+2 2.8738503E-3
4.7381500E+2 3.1910917E-3
4.2539000E+2 3.5412959E-3
3.8191300E+2 3.9347730E-3
3.4288000E+2 4.3719159E-3
3.0783600E+2 4.8557778E-3
2.7637400E+2 5.3939362E-3
2.4812700E+2 6.0006256E-3
2.2276800E+2 6.6766359E-3
2.0000000E+2 7.4214708E-3
