f G/w
1.0000000E+6 1.2000283E-5
8.9779585E+5 1.2255219E-5
8.0603739E+5 1.2476714E-5
7.2365703E+5 1.2687427E-5
6.4969628E+5 1.2863165E-5
5.8329463E+5 1.3037019E-5
5.2367949E+5 1.3226990E-5
4.7015728E+5 1.3422252E-5
4.2210526E+5 1.3604695E-5
3.7896435E+5 1.3815285E-5
3.4023262E+5 1.4006796E-5
3.0545943E+5 1.4215611E-5
2.7424021E+5 1.4482850E-5
2.4621173E+5 1.4711204E-5
2.2104787E+5 1.5002925E-5
1.9845586E+5 1.5312480E-5
1.7817285E+5 1.5677717E-5
1.5996284E+5 1.6035838E-5
1.4361398E+5 1.6440030E-5
1.2893603E+5 1.6933165E-5
1.1575824E+5 1.7411094E-5
1.0392726E+5 1.7980105E-5
9.3305466E+4 1.8631076E-5
8.3769261E+4 1.9235429E-5
7.5207695E+4 2.0017390E-5
6.7521156E+4 2.0729680E-5
6.0620214E+4 2.1510383E-5
5.4424577E+4 2.2358942E-5
4.8862159E+4 2.3161957E-5
4.3868244E+4 2.4096629E-5
3.9384728E+4 2.4987817E-5
3.5359445E+4 2.5971753E-5
3.1745563E+4 2.6856600E-5
2.8501035E+4 2.7562455E-5
2.5588111E+4 2.8404112E-5
2.2972900E+4 2.9103629E-5
2.0624974E+4 2.9809056E-5
1.8517016E+4 3.0522015E-5
1.6624501E+4 3.1051702E-5
1.4925408E+4 3.1515245E-5
1.3399969E+4 3.2216847E-5
1.2030437E+4 3.2717711E-5
1.0800876E+4 3.3685555E-5
9.6969820E+3 3.4193323E-5
8.7059100E+3 3.4995541E-5
7.8161300E+3 3.6011921E-5
7.0172890E+3 3.7127388E-5
6.3000930E+3 3.8073920E-5
5.6561970E+3 4.0080389E-5
5.0781110E+3 4.1897439E-5
4.5591070E+3 4.3918313E-5
4.0931470E+3 4.6723249E-5
3.6748100E+3 5.0041479E-5
3.2992300E+3 5.3351632E-5
2.9620350E+3 5.6970615E-5
2.6593020E+3 6.1698560E-5
2.3875110E+3 6.7520747E-5
2.1434970E+3 7.3912828E-5
1.9244230E+3 8.0197578E-5
1.7277390E+3 8.8817031E-5
1.5511570E+3 9.7348251E-5
1.3926220E+3 1.0647549E-4
1.2502900E+3 1.1638105E-4
1.1225050E+3 1.2645444E-4
1.0077810E+3 1.3928332E-4
9.0478100E+2 1.4967201E-4
8.1230900E+2 1.6404581E-4
7.2928800E+2 1.8137371E-4
6.5475100E+2 1.9782884E-4
5.8783300E+2 2.2135629E-4
5.2775400E+2 2.4346203E-4
4.7381500E+2 2.6994126E-4
4.2539000E+2 2.9519559E-4
3.8191300E+2 3.2322441E-4
3.4288000E+2 3.5569643E-4
3.0783600E+2 3.9777928E-4
2.7637400E+2 4.4038820E-4
2.4812700E+2 4.8464265E-4
2.2276800E+2 5.4755219E-4
2.0000000E+2 6.0287892E-4
