N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 320 2.100E-4 1.209012745E+00 1.224230315E+00
1.468000E+10 1.000E+16 320 2.100E-4 1.214889047E+00 1.224316646E+00
2.154000E+10 1.000E+16 320 2.100E-4 1.218638389E+00 1.224442137E+00
3.162000E+10 1.000E+16 320 2.100E-4 1.220644903E+00 1.224623526E+00
4.642000E+10 1.000E+16 320 2.100E-4 1.222167009E+00 1.224883868E+00
6.813000E+10 1.000E+16 320 2.100E-4 1.223405284E+00 1.225254075E+00
1.000000E+11 1.000E+16 320 2.100E-4 1.224519421E+00 1.225773090E+00
1.468000E+11 1.000E+16 320 2.100E-4 1.225639783E+00 1.226486604E+00
2.154000E+11 1.000E+16 320 2.100E-4 1.012307084E+00 1.227441753E+00
3.162000E+11 1.000E+16 320 2.100E-4 1.228294910E+00 1.228675973E+00
4.642000E+11 1.000E+16 320 2.100E-4 1.229946801E+00 1.230200473E+00
6.813000E+11 1.000E+16 320 2.100E-4 1.231815104E+00 1.231983088E+00
1.000000E+12 1.000E+16 320 2.100E-4 1.233830843E+00 1.233941675E+00
1.468000E+12 1.000E+16 320 2.100E-4 1.239769391E+00 1.240039036E+00
2.154000E+12 1.000E+16 320 2.100E-4 1.248125843E+00 1.248367500E+00
3.162000E+12 1.000E+16 320 2.100E-4 1.250428696E+00 1.250464979E+00
4.642000E+12 1.000E+16 320 2.100E-4 1.251989695E+00 1.252013283E+00
6.813000E+12 1.000E+16 320 2.100E-4 1.253551118E+00 1.253566534E+00
1.000000E+13 1.000E+16 320 2.100E-4 1.261778404E+00 1.261790042E+00
