N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 320 2.100E-4 1.206228768E+00 1.253884246E+00
1.468000E+10 1.000E+16 320 2.100E-4 1.010118459E+00 1.253970448E+00
2.154000E+10 1.000E+16 320 2.100E-4 1.234194226E+00 1.169073308E+00
3.162000E+10 1.000E+16 320 2.100E-4 1.242171368E+00 1.254275936E+00
4.642000E+10 1.000E+16 320 2.100E-4 1.247826632E+00 1.254534203E+00
6.813000E+10 1.000E+16 320 2.100E-4 1.249993751E+00 1.254899917E+00
1.000000E+11 1.000E+16 320 2.100E-4 1.253084509E+00 1.255409873E+00
1.468000E+11 1.000E+16 320 2.100E-4 1.255232609E+00 1.256105996E+00
2.154000E+11 1.000E+16 320 2.100E-4 1.256442280E+00 1.257029660E+00
3.162000E+11 1.000E+16 320 2.100E-4 1.257817942E+00 1.258211019E+00
4.642000E+11 1.000E+16 320 2.100E-4 1.259393011E+00 1.259654711E+00
6.813000E+11 1.000E+16 320 2.100E-4 1.261153689E+00 1.261327007E+00
1.000000E+12 1.000E+16 320 2.100E-4 1.263038484E+00 1.263152757E+00
1.468000E+12 1.000E+16 320 2.100E-4 1.264952284E+00 1.265027482E+00
2.154000E+12 1.000E+16 320 2.100E-4 1.267153623E+00 1.267178248E+00
3.162000E+12 1.000E+16 320 2.100E-4 1.274616402E+00 1.274916260E+00
4.642000E+12 1.000E+16 320 2.100E-4 1.280019288E+00 1.280064955E+00
6.813000E+12 1.000E+16 320 2.100E-4 1.281382482E+00 1.281398995E+00
1.000000E+13 1.000E+16 320 2.100E-4 1.288616644E+00 1.288627765E+00
