Ytrue Nb T d Ypred RSE
189999999999.999969 1360000000000001.000000 340.000000 0.000380 77850799166.879715 0.850307
220000000000.000183 1360000000000001.000000 340.000000 0.000380 98361213168.455154 0.683750
260000000000.000153 1360000000000001.000000 340.000000 0.000380 120361878686.038681 0.623083
370000000000.000000 1360000000000001.000000 340.000000 0.000380 164362651106.901245 0.695343
709999999999.998779 1360000000000001.000000 340.000000 0.000380 365181358834.250977 0.458579
1300000000000.000488 1360000000000001.000000 340.000000 0.000380 862204634988.439819 0.170997
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 1409981531310.253418 1.005224
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 5527017277985.521484 0.031561
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 6961656291914.341797 0.001133
7600000000000.000000 1360000000000001.000000 340.000000 0.000380 4317387037314.334473 0.328401
8900000000000.009766 1360000000000001.000000 340.000000 0.000380 6852436389859.056641 0.068745
4900000000000.001953 1360000000000001.000000 340.000000 0.000380 7168392628611.307617 0.146494
14000000000000.003906 1360000000000001.000000 340.000000 0.000380 22881256409279.914062 0.246230
18999999999999.996094 1360000000000001.000000 340.000000 0.000380 26521203797654.976562 0.112261
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 38593405451126.148438 0.103848
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 36430211036993.492188 0.052257
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 47874463057161.820312 0.017163
390000000000.000305 1360000000000001.000000 300.000000 0.000380 226976049184.710297 0.300233
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 4529716151872.818359 0.041076
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 8215764039855.717773 0.048146
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 44130654079804.531250 0.178886
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 59895295514567.648438 0.127302
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 32461698399819.031250 0.012729
390000000000.000305 1360000000000001.000000 320.000000 0.000380 268948133346.951019 0.139704
4900000000000.001953 1360000000000001.000000 320.000000 0.000380 6891032607299.557617 0.117402
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 33749730389376.019531 0.034984
42000000000000.031250 1360000000000001.000000 330.000000 0.000380 45797079322082.242188 0.007496
28000000000000.011719 1360000000000001.000000 310.000000 0.000380 31025070770746.535156 0.010534
28000000000000.011719 1360000000000001.000000 325.000000 0.000380 32698976920332.183594 0.024117
260000000000.000153 1360000000000001.000000 305.000000 0.000380 127711847279.328369 0.527032
