Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 65131333876.223221 2.242439
370000000000.000000 1360000000000001.000000 340.000000 0.000380 98584850909.447021 2.019558
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 1807612810626.193604 0.535443
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 2254629159790.932129 1.268921
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 3260116924069.872559 0.661304
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 13872076645057.136719 0.513875
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 15926916507299.808594 0.370021
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 15129604353962.521484 1.136243
390000000000.000305 1360000000000001.000000 300.000000 0.000380 353305369564.436096 0.009772
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 5023007095670.654297 0.094180
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 6494786121753.720703 0.000258
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 29984735499748.550781 0.001115
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 58144831620591.718750 0.106735
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 32179043107854.199219 0.010830
390000000000.000305 1360000000000001.000000 320.000000 0.000380 890408473341.132935 0.721100
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 11791022429636.181641 0.795796
260000000000.000153 1360000000000001.000000 305.000000 0.000380 245012835684.168335 0.003526
