Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 114205442048.000000 0.715851
370000000000.000000 1360000000000001.000000 340.000000 0.000380 199542538240.000000 0.393545
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 5575092469760.000000 0.028548
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 31657516072960.000000 0.015092
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 41562251722752.000000 0.000110
390000000000.000305 1360000000000001.000000 300.000000 0.000380 1607616561152.000000 2.364689
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 15358402494464.000000 2.391830
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 90457530957824.000000 11.778649
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 28646418939904.000000 0.000150
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 40769943502848.000000 0.000884
390000000000.000305 1360000000000001.000000 320.000000 0.000380 1843467517952.000000 2.938398
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 23697391878144.000000 0.027900
260000000000.000153 1360000000000001.000000 305.000000 0.000380 580717182976.000000 0.681250
