Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 57387294720.000000 2.751340
370000000000.000000 1360000000000001.000000 340.000000 0.000380 130535424000.000000 1.187278
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 1029351538688.000000 4.567766
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 25626343899136.000000 0.007852
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 41126560006144.000000 0.000442
390000000000.000305 1360000000000001.000000 300.000000 0.000380 137852846080.000000 1.182573
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 1270284288000.000000 1.256054
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 1212708552704.000000 3.626107
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 28768716455936.000000 0.000064
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 60662176808960.000000 0.136696
390000000000.000305 1360000000000001.000000 320.000000 0.000380 201296773120.000000 0.453583
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 22785590034432.000000 0.042618
260000000000.000153 1360000000000001.000000 305.000000 0.000380 113071538176.000000 0.734320
