Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 213367749588.763916 0.039199
370000000000.000000 1360000000000001.000000 340.000000 0.000380 299699306856.009766 0.044569
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 3004501577448.648438 0.043513
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 5070349046188.110352 0.069920
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 7394087959179.625977 0.000708
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 26597555483012.863281 0.002641
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 35693635369134.773438 0.043285
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 30728612175335.515625 0.098438
390000000000.000305 1360000000000001.000000 300.000000 0.000380 475848445623.904785 0.039713
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 7866663863555.575195 0.596465
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 11863454228443.453125 0.353823
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 66215744012099.609375 0.721264
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 69023483139144.023438 0.251905
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 35006934132806.882812 0.035543
390000000000.000305 1360000000000001.000000 320.000000 0.000380 703388675758.177368 0.358019
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 27746533584842.507812 0.000083
260000000000.000153 1360000000000001.000000 305.000000 0.000380 310282118911.885559 0.031340
