Ytrue Nb T d Ypred RSE
189999999999.999969 1360000000000001.000000 340.000000 0.000380 149638934415.580750 0.057296
220000000000.000183 1360000000000001.000000 340.000000 0.000380 196917475480.685303 0.012299
260000000000.000153 1360000000000001.000000 340.000000 0.000380 221099626717.375793 0.026324
370000000000.000000 1360000000000001.000000 340.000000 0.000380 295996980791.851562 0.050005
709999999999.998779 1360000000000001.000000 340.000000 0.000380 559785958010.521362 0.056773
1300000000000.000488 1360000000000001.000000 340.000000 0.000380 1322432881397.712402 0.000293
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 2044577272839.673096 0.362253
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 5521071522471.718750 0.031946
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 7074111159095.582031 0.000311
7600000000000.000000 1360000000000001.000000 340.000000 0.000380 4801368237640.719727 0.214641
8900000000000.009766 1360000000000001.000000 340.000000 0.000380 7057840474981.545898 0.054025
4900000000000.001953 1360000000000001.000000 340.000000 0.000380 7101310395938.040039 0.139261
14000000000000.003906 1360000000000001.000000 340.000000 0.000380 18491525858642.527344 0.077927
18999999999999.996094 1360000000000001.000000 340.000000 0.000380 20729860250696.222656 0.007598
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 30359193494850.480469 0.006548
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 28550626557632.957031 0.000244
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 37583247712031.210938 0.012358
390000000000.000305 1360000000000001.000000 300.000000 0.000380 466699506394.521362 0.032321
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 7550984766260.360352 0.530809
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 11767737914793.363281 0.343846
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 65164324217228.429688 0.692074
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 68866026837074.507812 0.249547
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 31668598111195.535156 0.007754
390000000000.000305 1360000000000001.000000 320.000000 0.000380 552950657541.579834 0.123129
4900000000000.001953 1360000000000001.000000 320.000000 0.000380 9057356364328.230469 0.389437
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 30359282566460.976562 0.006548
42000000000000.031250 1360000000000001.000000 330.000000 0.000380 44808823986182.640625 0.004192
28000000000000.011719 1360000000000001.000000 310.000000 0.000380 32084655762137.390625 0.018572
28000000000000.011719 1360000000000001.000000 325.000000 0.000380 34222466305545.824219 0.040407
260000000000.000153 1360000000000001.000000 305.000000 0.000380 312819455334.437744 0.034302
