Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 48144703488.000000 3.585558
370000000000.000000 1360000000000001.000000 340.000000 0.000380 136318517248.000000 1.082660
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 2954822942720.000000 0.681337
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 34721226555392.000000 0.046467
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 49702225575936.000000 0.028419
390000000000.000305 1360000000000001.000000 300.000000 0.000380 126490927104.000000 1.407561
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 1488747495424.000000 0.887675
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 1299048955904.000000 3.277466
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 28899910090752.000000 0.000012
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 46514999132160.000000 0.010435
390000000000.000305 1360000000000001.000000 320.000000 0.000380 180256063488.000000 0.625784
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 30150783664128.000000 0.005479
260000000000.000153 1360000000000001.000000 305.000000 0.000380 99210412032.000000 1.002271
