Ytrue Nb T d Ypred RSE
189999999999.999969 1360000000000001.000000 340.000000 0.000380 141398867968.000000 0.087921
220000000000.000183 1360000000000001.000000 340.000000 0.000380 175129608192.000000 0.052256
260000000000.000153 1360000000000001.000000 340.000000 0.000380 209788256256.000000 0.046223
370000000000.000000 1360000000000001.000000 340.000000 0.000380 275490963456.000000 0.087627
709999999999.998779 1360000000000001.000000 340.000000 0.000380 567085760512.000000 0.050728
1300000000000.000488 1360000000000001.000000 340.000000 0.000380 1382174949376.000000 0.003758
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 2262464724992.000000 0.246862
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 6760843182080.000000 0.000580
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 7891916423168.000000 0.008425
7600000000000.000000 1360000000000001.000000 340.000000 0.000380 5697544126464.000000 0.083585
8900000000000.009766 1360000000000001.000000 340.000000 0.000380 7809391919104.000000 0.017113
4900000000000.001953 1360000000000001.000000 340.000000 0.000380 8046804205568.000000 0.251142
14000000000000.003906 1360000000000001.000000 340.000000 0.000380 18731910561792.000000 0.085381
18999999999999.996094 1360000000000001.000000 340.000000 0.000380 21386143727616.000000 0.014012
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 31232240910336.000000 0.011947
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 29345447936000.000000 0.000140
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 39893539487744.000000 0.002648
390000000000.000305 1360000000000001.000000 300.000000 0.000380 338004934656.000000 0.020509
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 4930111799296.000000 0.082953
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 7579400404992.000000 0.019175
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 26879337693184.000000 0.005769
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 38718308089856.000000 0.006623
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 20616669298688.000000 0.117548
390000000000.000305 1360000000000001.000000 320.000000 0.000380 391364804608.000000 0.000012
4900000000000.001953 1360000000000001.000000 320.000000 0.000380 6361692241920.000000 0.068540
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 22561639366656.000000 0.046817
42000000000000.031250 1360000000000001.000000 330.000000 0.000380 30901444542464.000000 0.094908
28000000000000.011719 1360000000000001.000000 310.000000 0.000380 19132917481472.000000 0.146765
28000000000000.011719 1360000000000001.000000 325.000000 0.000380 21270974431232.000000 0.076025
260000000000.000153 1360000000000001.000000 305.000000 0.000380 218596638720.000000 0.030162
