Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 184204312576.000000 0.119954
370000000000.000000 1360000000000001.000000 340.000000 0.000380 224616857600.000000 0.254322
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 5447514849280.000000 0.036943
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 27123026755584.000000 0.001013
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 27124337475584.000000 0.194242
390000000000.000305 1360000000000001.000000 300.000000 0.000380 317435576320.000000 0.042533
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 2489310511104.000000 0.159142
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 3927577722880.000000 0.275513
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 14669110575104.000000 0.482775
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 31450548142080.000000 0.084252
390000000000.000305 1360000000000001.000000 320.000000 0.000380 408849711104.000000 0.002228
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 24349490806784.000000 0.019546
260000000000.000153 1360000000000001.000000 305.000000 0.000380 229221941248.000000 0.015895
