Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 90553830801.586411 1.219504
370000000000.000000 1360000000000001.000000 340.000000 0.000380 121820583397.125275 1.366498
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 2222864051127.560059 0.265293
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 2876098485828.567383 0.730548
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 4062454966411.798340 0.336557
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 15788126693304.175781 0.337346
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 19223026006310.687500 0.171470
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 16991813623638.496094 0.876346
390000000000.000305 1360000000000001.000000 300.000000 0.000380 392044004087.441467 0.000027
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 4558452663873.488281 0.043693
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 6531341932043.148438 0.000109
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 29641659457693.527344 0.000479
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 49625441623073.210938 0.027898
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 27331864802224.996094 0.003511
390000000000.000305 1360000000000001.000000 320.000000 0.000380 913026313154.747925 0.768244
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 14171931487294.931641 0.481877
260000000000.000153 1360000000000001.000000 305.000000 0.000380 296244358281.890259 0.017055
