Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 76528705536.000000 1.691759
370000000000.000000 1360000000000001.000000 340.000000 0.000380 143112257536.000000 0.972173
3700000000000.000000 1360000000000001.000000 340.000000 0.000380 1681380605952.000000 0.655000
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 2489496371200.000000 1.028335
7200000000000.008789 1360000000000001.000000 340.000000 0.000380 3576821972992.000000 0.509741
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 12146594283520.000000 0.738980
28999999999999.968750 1360000000000001.000000 340.000000 0.000380 16875616468992.000000 0.300374
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 12146594283520.000000 1.746964
390000000000.000305 1360000000000001.000000 300.000000 0.000380 430455521280.000000 0.009749
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 4766700666880.000000 0.064516
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 6740238663680.000000 0.000442
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 32427529469952.000000 0.012493
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 68178545737728.000000 0.239328
28999999999999.968750 1360000000000001.000000 320.000000 0.000380 34083046424576.000000 0.026140
390000000000.000305 1360000000000001.000000 320.000000 0.000380 1135407923200.000000 1.254791
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 10215153991680.000000 1.105853
260000000000.000153 1360000000000001.000000 305.000000 0.000380 277933654016.000000 0.004451
