Ytrue Nb T d Ypred RSE
260000000000.000153 1360000000000001.000000 340.000000 0.000380 63194247827.317825 2.357353
370000000000.000000 1360000000000001.000000 340.000000 0.000380 190255877630.630981 0.458954
6600000000000.007812 1360000000000001.000000 340.000000 0.000380 1244521507156.230957 3.491807
28000000000000.011719 1360000000000001.000000 340.000000 0.000380 26932787294241.324219 0.001510
42000000000000.031250 1360000000000001.000000 340.000000 0.000380 38104576705253.617188 0.009482
390000000000.000305 1360000000000001.000000 300.000000 0.000380 144441548794.071228 1.070417
3700000000000.000000 1360000000000001.000000 300.000000 0.000380 1396379794644.762451 1.027109
6600000000000.007812 1360000000000001.000000 300.000000 0.000380 1345872303194.234863 3.107803
28999999999999.968750 1360000000000001.000000 300.000000 0.000380 28487661919949.414062 0.000318
42000000000000.031250 1360000000000001.000000 320.000000 0.000380 51784953937325.898438 0.044021
390000000000.000305 1360000000000001.000000 320.000000 0.000380 218249530822.334900 0.346560
28000000000000.011719 1360000000000001.000000 330.000000 0.000380 26768351362594.320312 0.002024
260000000000.000153 1360000000000001.000000 305.000000 0.000380 115792176018.707520 0.690757
