T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.214604636E+00 1.197945312E+00 1.665932400E-02 1.214567281E+00 1.197878499E+00 1.668878200E-02 3.735500000E-05 6.681300000E-05
295 1.213548792E+00 1.198762223E+00 1.478656900E-02 1.213514918E+00 1.198701040E+00 1.481387800E-02 3.387400000E-05 6.118300000E-05
300 1.210040363E+00 1.199944328E+00 1.009603500E-02 1.210009173E+00 1.199885492E+00 1.012368100E-02 3.119000000E-05 5.883600000E-05
305 1.201137126E+00 1.200949443E+00 1.876830000E-04 1.201109151E+00 1.200891447E+00 2.177040000E-04 2.797500000E-05 5.799600000E-05
310 1.181647707E+00 1.200946731E+00 -1.929902400E-02 1.181626318E+00 1.200888279E+00 -1.926196100E-02 2.138900000E-05 5.845200000E-05
315 1.143061071E+00 1.198133279E+00 -5.507220800E-02 1.143054523E+00 1.198073292E+00 -5.501876900E-02 6.548000000E-06 5.998700000E-05
320 1.073571407E+00 1.189080802E+00 -1.155093950E-01 1.073594358E+00 1.189019483E+00 -1.154251250E-01 -2.295100000E-05 6.131900000E-05
325 1.011395786E+00 1.166017430E+00 -1.546216440E-01 1.011375304E+00 1.165961832E+00 -1.545865280E-01 2.048200000E-05 5.559800000E-05
330 1.011916233E+00 1.115469770E+00 -1.035535370E-01 1.011894058E+00 1.115438658E+00 -1.035446000E-01 2.217500000E-05 3.111200000E-05
335 1.013751270E+00 1.021729947E+00 -7.978677000E-03 1.013724040E+00 1.021754566E+00 -8.030526000E-03 2.723000000E-05 -2.461900000E-05
340 1.017338355E+00 1.009964939E+00 7.373416000E-03 1.017300886E+00 1.009936550E+00 7.364336000E-03 3.746900000E-05 2.838900000E-05
