T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.219006350E+00 1.204329565E+00 1.467678500E-02 1.218953563E+00 1.204226361E+00 1.472720200E-02 5.278700000E-05 1.032040000E-04
295 1.217099741E+00 1.204584019E+00 1.251572200E-02 1.217053554E+00 1.204491624E+00 1.256193000E-02 4.618700000E-05 9.239500000E-05
300 1.213161437E+00 1.205605716E+00 7.555721000E-03 1.213120880E+00 1.205520321E+00 7.600559000E-03 4.055700000E-05 8.539500000E-05
305 1.203559151E+00 1.206653436E+00 -3.094285000E-03 1.203524967E+00 1.206572744E+00 -3.047777000E-03 3.418400000E-05 8.069200000E-05
310 1.182516491E+00 1.207012484E+00 -2.449599300E-02 1.182492913E+00 1.206934309E+00 -2.444139600E-02 2.357800000E-05 7.817500000E-05
315 1.139385287E+00 1.204804786E+00 -6.541949900E-02 1.139382874E+00 1.204728505E+00 -6.534563100E-02 2.413000000E-06 7.628100000E-05
320 1.065008054E+00 1.197511097E+00 -1.325030430E-01 1.065044638E+00 1.197437147E+00 -1.323925090E-01 -3.658400000E-05 7.395000000E-05
325 1.014430616E+00 1.177459509E+00 -1.630288930E-01 1.014395535E+00 1.177395760E+00 -1.630002250E-01 3.508100000E-05 6.374900000E-05
330 1.015322685E+00 1.131843194E+00 -1.165205090E-01 1.015283858E+00 1.131809884E+00 -1.165260260E-01 3.882700000E-05 3.331000000E-05
335 1.017992007E+00 1.044267114E+00 -2.627510700E-02 1.017943013E+00 1.044299103E+00 -2.635609000E-02 4.899400000E-05 -3.198900000E-05
340 1.023022150E+00 1.012642844E+00 1.037930600E-02 1.022952950E+00 1.012591530E+00 1.036142000E-02 6.920000000E-05 5.131400000E-05
