N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 325 2.400E-4 1.147972879E+00 1.151143756E+00
1.468000E+10 1.778E+15 325 2.400E-4 1.149190899E+00 1.151368960E+00
2.154000E+10 1.778E+15 325 2.400E-4 1.150202856E+00 1.151696428E+00
3.162000E+10 1.778E+15 325 2.400E-4 1.151147026E+00 1.152170453E+00
4.642000E+10 1.778E+15 325 2.400E-4 1.152150886E+00 1.152852257E+00
6.813000E+10 1.778E+15 325 2.400E-4 1.153342569E+00 1.153823822E+00
1.000000E+11 1.778E+15 325 2.400E-4 1.154858975E+00 1.155189786E+00
1.468000E+11 1.778E+15 325 2.400E-4 1.156845650E+00 1.157073945E+00
2.154000E+11 1.778E+15 325 2.400E-4 1.159444871E+00 1.159603347E+00
3.162000E+11 1.778E+15 325 2.400E-4 1.161084972E+00 1.161183015E+00
4.642000E+11 1.778E+15 325 2.400E-4 1.162066541E+00 1.162132971E+00
6.813000E+11 1.778E+15 325 2.400E-4 1.169897949E+00 1.169954874E+00
1.000000E+12 1.778E+15 325 2.400E-4 1.176966393E+00 1.177000966E+00
1.468000E+12 1.778E+15 325 2.400E-4 1.178790257E+00 1.178813745E+00
2.154000E+12 1.778E+15 325 2.400E-4 1.187340497E+00 1.187391113E+00
3.162000E+12 1.778E+15 325 2.400E-4 1.194337656E+00 1.194361459E+00
4.642000E+12 1.778E+15 325 2.400E-4 1.198758046E+00 1.198777499E+00
6.813000E+12 1.778E+15 325 2.400E-4 1.202158374E+00 1.202174220E+00
1.000000E+13 1.778E+15 325 2.400E-4 1.205250283E+00 1.205263231E+00
