T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.977200000E-05 4.048500000E-05 8.019200000E-05 1.596170000E-04 3.216100000E-04 6.550630000E-04 1.342599000E-03 2.734788000E-03 5.439952000E-03
295 1.653200000E-05 3.634100000E-05 7.157500000E-05 1.407250000E-04 2.817510000E-04 5.751170000E-04 1.190909000E-03 2.463917000E-03 4.995979000E-03
300 1.165500000E-05 3.300800000E-05 6.601400000E-05 1.274580000E-04 2.508700000E-04 5.079780000E-04 1.052917000E-03 2.199230000E-03 4.550223000E-03
305 2.132000000E-06 2.897100000E-05 6.276300000E-05 1.197850000E-04 2.298870000E-04 4.567330000E-04 9.365770000E-04 1.957711000E-03 4.082563000E-03
310 -1.641500000E-05 2.119600000E-05 6.029100000E-05 1.171480000E-04 2.192910000E-04 4.228350000E-04 8.487010000E-04 1.753904000E-03 3.653948000E-03
315 1.682800000E-05 4.420000000E-06 5.568100000E-05 1.176690000E-04 2.182680000E-04 4.073930000E-04 7.923120000E-04 1.599777000E-03 3.296394000E-03
320 1.860500000E-05 -2.808400000E-05 4.320200000E-05 1.186780000E-04 2.249550000E-04 4.096520000E-04 7.685950000E-04 1.502089000E-03 3.022372000E-03
325 2.390200000E-05 2.356200000E-05 1.373100000E-05 1.141880000E-04 2.364510000E-04 4.279880000E-04 7.788220000E-04 1.467557000E-03 2.858128000E-03
330 3.498100000E-05 2.578300000E-05 -4.258600000E-05 9.422900000E-05 2.459550000E-04 4.597110000E-04 8.207220000E-04 1.496941000E-03 2.805556000E-03
335 5.611100000E-05 3.204400000E-05 3.316200000E-05 4.313000000E-05 2.437230000E-04 4.973160000E-04 8.919920000E-04 1.587627000E-03 2.873326000E-03
340 9.403600000E-05 4.466000000E-05 3.551500000E-05 -5.470500000E-05 2.117530000E-04 5.306180000E-04 9.847370000E-04 1.738012000E-03 3.059681000E-03
