N x
1.5173772E+0 1.5476449E+21
1.5090872E+0 1.3944957E+21
1.4989143E+0 1.3517965E+21
1.4899314E+0 1.3999561E+21
1.4802945E+0 1.3161499E+21
1.4699970E+0 1.2515730E+21
1.4591857E+0 1.2539489E+21
1.4487787E+0 1.2295472E+21
1.4373804E+0 1.2650418E+21
1.4274353E+0 1.1618479E+21
1.4139384E+0 1.1412874E+21
1.4033983E+0 1.3286112E+21
1.3931154E+0 1.1233528E+21
1.3785483E+0 1.1425380E+21
1.3685029E+0 1.2716389E+21
1.3562174E+0 1.2930011E+21
1.3463801E+0 1.1981070E+21
1.3321065E+0 1.0943045E+21
1.3197625E+0 1.2282194E+21
1.3081587E+0 1.1805663E+21
1.2946012E+0 1.1210400E+21
1.2814075E+0 1.1716947E+21
1.2687447E+0 1.2117932E+21
1.2561526E+0 1.1952532E+21
1.2428759E+0 1.1492621E+21
1.2289616E+0 1.1308547E+21
1.2149354E+0 1.2263858E+21
1.2029229E+0 1.2241376E+21
1.1885404E+0 1.1744704E+21
1.1751175E+0 1.1802534E+21
1.1605300E+0 1.1574763E+21
1.1462146E+0 1.1945463E+21
1.1321744E+0 1.1887991E+21
1.1173552E+0 1.1562216E+21
1.1021129E+0 1.1647955E+21
1.0871113E+0 1.1975840E+21
1.0722904E+0 1.1678287E+21
1.0560836E+0 1.2016618E+21
1.0417200E+0 1.2013765E+21
1.0250225E+0 1.1489394E+21
1.0087561E+0 1.1694268E+21
9.9210057E-1 1.1673037E+21
9.7522337E-1 1.1693295E+21
9.5804513E-1 1.1793898E+21
9.4085816E-1 1.1943093E+21
9.2348605E-1 1.1620267E+21
9.0464558E-1 1.1902671E+21
8.8745799E-1 1.2163851E+21
8.6864247E-1 1.2017374E+21
8.5027032E-1 1.2066871E+21
8.3077238E-1 1.1846582E+21
