0.0006 -1.3197E-0005
0.0106  1.7488E-0006
0.0206  1.6932E-0005
0.0307  3.2669E-0005
0.0407  4.8673E-0005
0.0506  6.4422E-0005
0.0605  8.1608E-0005
0.0707  9.9698E-0005
0.0807  1.1899E-0004
0.0907  1.3990E-0004
0.1006  1.5950E-0004
0.1108  1.8251E-0004
0.1207  2.0573E-0004
0.1307  2.3196E-0004
0.1413  2.6020E-0004
0.1509  2.8975E-0004
0.1608  3.2090E-0004
0.1709  3.5638E-0004
0.1808  3.9467E-0004
0.1913  4.3889E-0004
0.2008  4.8513E-0004
0.2109  5.3739E-0004
0.2208  5.9668E-0004
0.2309  6.6402E-0004
0.2409  7.4040E-0004
0.2508  8.2683E-0004
0.2607  9.2432E-0004
0.2708  1.0399E-0003
0.2808  1.1736E-0003
0.2906  1.3293E-0003
0.3006  1.5213E-0003
0.3106  1.7273E-0003
0.3204  1.9806E-0003
0.3302  2.2761E-0003
0.3400  2.6278E-0003
0.3502  3.0640E-0003
0.3595  3.5213E-0003
0.3691  4.0816E-0003
0.3791  4.7383E-0003
0.3883  5.4547E-0003
0.3977  6.2607E-0003
0.4073  7.1662E-0003
0.4161  8.0915E-0003
0.4255  9.1463E-0003
0.4347  1.0291E-0002
0.4437  1.1475E-0002
0.4550  1.3067E-0002
0.4641  1.4400E-0002
0.4730  1.5793E-0002
0.4818  1.7216E-0002
0.4929  1.9067E-0002
