fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:0 297.1 39.02 1.000E+000 3.588E+000 5.151E-006 6.822E+002 2.615E+000 2.925E-008 1.501E-005 9.818E-003 1.493E-005 3.670E-008 2.504E-001 4.900E-003 7.337E-006 2.231E-003 
00S2 7:21 300.5 38.58 1.000E+000 3.564E+000 5.073E-006 6.987E+002 2.597E+000 3.364E-008 1.565E-005 1.040E-002 1.556E-005 4.053E-008 2.504E-001 5.200E-003 7.645E-006 9.332E-004 
00S3 7:42 303.9 38.15 1.000E+000 3.598E+000 4.937E-006 7.150E+002 2.535E+000 4.146E-008 1.546E-005 1.046E-002 1.538E-005 4.031E-008 2.505E-001 5.200E-003 7.605E-006 3.213E-003 
00S4 8:3 307.1 37.75 1.000E+000 3.623E+000 4.634E-006 7.300E+002 2.533E+000 4.504E-008 1.562E-005 1.067E-002 1.553E-005 4.154E-008 2.506E-001 5.300E-003 7.692E-006 7.355E-004 
00S5 8:24 310 37.4 1.000E+000 3.421E+000 5.073E-006 7.433E+002 2.503E+000 5.049E-008 1.458E-005 1.006E-002 1.450E-005 3.655E-008 2.506E-001 5.000E-003 7.166E-006 6.246E-003 
00S6 8:40 313.2 37.02 1.000E+000 3.468E+000 4.617E-006 7.574E+002 2.496E+000 5.515E-008 1.520E-005 1.054E-002 1.512E-005 3.999E-008 2.508E-001 5.300E-003 7.402E-006 6.207E-004 
00S7 8:58 315.6 36.74 1.000E+000 3.432E+000 4.076E-006 7.675E+002 2.539E+000 5.274E-008 1.675E-005 1.154E-002 1.666E-005 4.824E-008 2.510E-001 5.800E-003 8.173E-006 1.539E-003 
00S8 9:17 318.5 36.4 1.000E+000 3.446E+000 4.657E-006 7.792E+002 2.462E+000 6.481E-008 1.393E-005 9.705E-003 1.386E-005 3.375E-008 2.509E-001 4.900E-003 6.745E-006 5.526E-004 
00S9 9:36 320.8 36.14 1.000E+000 3.534E+000 4.543E-006 7.879E+002 2.441E+000 6.929E-008 1.385E-005 9.638E-003 1.379E-005 3.334E-008 2.509E-001 4.800E-003 6.803E-006 7.594E-003 
0S10 9:55 323.3 35.86 1.000E+000 3.769E+000 4.535E-006 7.967E+002 2.443E+000 7.275E-008 1.351E-005 9.350E-003 1.344E-005 3.154E-008 2.510E-001 4.700E-003 6.566E-006 1.062E-003 
0S11 10:16 325.9 35.58 1.000E+000 3.857E+000 4.615E-006 8.052E+002 2.419E+000 7.873E-008 1.344E-005 9.249E-003 1.336E-005 3.104E-008 2.511E-001 4.600E-003 6.603E-006 9.129E-004 
0S12 10:37 328.3 35.32 1.000E+000 4.350E+000 4.097E-006 8.123E+002 2.477E+000 7.486E-008 1.648E-005 1.108E-002 1.638E-005 4.563E-008 2.515E-001 5.600E-003 8.001E-006 1.374E-002 
0S13 11:1 330.6 35.07 1.000E+000 4.073E+000 4.934E-006 8.184E+002 2.392E+000 8.956E-008 1.394E-005 9.426E-003 1.385E-005 3.282E-008 2.513E-001 4.700E-003 6.837E-006 4.005E-004 
0S14 11:21 333.5 34.77 1.000E+000 3.440E+000 4.666E-006 8.250E+002 2.404E+000 9.191E-008 1.392E-005 9.203E-003 1.385E-005 3.205E-008 2.515E-001 4.600E-003 6.817E-006 1.940E-003 
0S15 11:52 336 34.51 1.000E+000 3.115E+000 4.564E-006 8.296E+002 2.413E+000 9.489E-008 1.366E-005 8.848E-003 1.360E-005 3.027E-008 2.516E-001 4.400E-003 6.725E-006 7.029E-004 
