fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 11:33:32 295.4 39.25 1.000E+000 1.080E+000 4.278E-006 1.000E+020 2.894E+000 4.420E-009 1.697E-003 
0002 11:37:30 295.1 39.29 1.000E+000 1.080E+000 4.142E-006 1.000E+020 2.896E+000 4.331E-009 1.744E-003 
0003 11:43:04 295.1 39.29 1.000E+000 1.080E+000 4.338E-006 1.000E+020 2.888E+000 4.388E-009 1.572E-003 
0004 11:48:38 295.1 39.29 1.000E+000 1.080E+000 4.396E-006 1.000E+020 2.892E+000 4.368E-009 1.623E-003 
0005 11:54:30 295.1 39.29 1.000E+000 1.080E+000 4.359E-006 1.000E+020 2.894E+000 4.354E-009 1.683E-003 
0006 11:58:32 295.1 39.29 1.000E+000 1.080E+000 4.381E-006 1.000E+020 2.891E+000 4.372E-009 1.645E-003 
0007 12:03:06 295.1 39.29 1.000E+000 1.080E+000 4.445E-006 1.000E+020 2.890E+000 4.376E-009 1.636E-003 
0008 12:08:24 295.1 39.29 1.000E+000 1.080E+000 4.381E-006 1.000E+020 2.894E+000 4.356E-009 1.742E-003 
0009 12:13:24 295 39.3 1.000E+000 1.080E+000 4.231E-006 1.000E+020 2.891E+000 4.323E-009 1.750E-003 
0010 12:17:40 295 39.3 1.000E+000 1.080E+000 4.317E-006 1.000E+020 2.887E+000 4.353E-009 1.623E-003 
0011 12:24:42 295 39.3 1.000E+000 1.080E+000 4.405E-006 1.000E+020 2.892E+000 4.338E-009 1.681E-003 
0012 12:28:20 295 39.3 1.000E+000 1.080E+000 4.384E-006 1.000E+020 2.893E+000 4.330E-009 1.687E-003 
0013 12:33:08 295 39.3 1.000E+000 1.080E+000 4.376E-006 1.000E+020 2.893E+000 4.331E-009 1.737E-003 
0014 12:38:08 295 39.3 1.000E+000 1.080E+000 4.456E-006 1.000E+020 2.892E+000 4.333E-009 6.197E-003 
0015 12:42:58 295 39.3 1.000E+000 1.080E+000 4.416E-006 1.000E+020 2.892E+000 4.332E-009 1.890E-003 
0016 12:48:12 295 39.3 1.000E+000 1.080E+000 4.458E-006 1.000E+020 2.890E+000 4.345E-009 1.657E-003 
0017 12:52:58 295 39.3 1.000E+000 1.080E+000 4.443E-006 1.000E+020 2.886E+000 4.383E-009 3.835E-003 
0018 13:00:22 295 39.3 1.000E+000 1.080E+000 4.429E-006 1.000E+020 2.892E+000 4.333E-009 1.698E-003 
0019 13:04:50 295 39.3 1.000E+000 1.080E+000 4.416E-006 1.000E+020 2.890E+000 4.348E-009 1.651E-003 
