N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 8.356400000E-05 7.639800000E-05 7.014200000E-05 6.272600000E-05 5.694700000E-05 4.458100000E-05 1.421700000E-05 -4.458000000E-05 5.147700000E-05 6.164500000E-05 8.355800000E-05
1.600000000E+01 2.859770000E-04 2.729300000E-04 2.665930000E-04 2.589020000E-04 2.711000000E-04 2.940440000E-04 3.235950000E-04 3.694260000E-04 4.261700000E-04 4.885880000E-04 5.610860000E-04
1.700000000E+01 9.422440000E-04 8.704290000E-04 8.295340000E-04 7.960170000E-04 8.486810000E-04 9.018860000E-04 1.002898000E-03 1.139726000E-03 1.344002000E-03 1.575288000E-03 1.868937000E-03
1.549996187E+01 1.692260000E-04 1.569920000E-04 1.458410000E-04 1.417710000E-04 1.438440000E-04 1.495090000E-04 1.610100000E-04 1.733670000E-04 1.790550000E-04 1.626170000E-04 9.230700000E-05
1.649996187E+01 4.867980000E-04 4.596300000E-04 4.354050000E-04 4.411110000E-04 4.660710000E-04 5.033260000E-04 5.732400000E-04 6.670310000E-04 7.762890000E-04 9.193120000E-04 1.084601000E-03
1.674996808E+01 6.757460000E-04 6.327980000E-04 5.889450000E-04 5.888620000E-04 6.162260000E-04 6.615390000E-04 7.509090000E-04 8.736600000E-04 1.017558000E-03 1.207317000E-03 1.432108000E-03
1.624993176E+01 3.620170000E-04 3.447430000E-04 3.376490000E-04 3.348380000E-04 3.601470000E-04 3.996780000E-04 4.337510000E-04 5.010400000E-04 5.861640000E-04 6.808300000E-04 7.971690000E-04
1.574996808E+01 2.271360000E-04 2.097580000E-04 2.045180000E-04 2.024440000E-04 2.067550000E-04 2.134010000E-04 2.348590000E-04 2.631000000E-04 2.947590000E-04 3.276120000E-04 3.470180000E-04
1.524993176E+01 1.190190000E-04 1.075090000E-04 1.010880000E-04 9.782400000E-05 9.738600000E-05 9.767500000E-05 9.597400000E-05 8.178100000E-05 3.613000000E-05 -5.821900000E-05 5.757200000E-05
