x N
1.7026523E+0 1.4711088E+21
1.6929358E+0 1.4175372E+21
1.6824222E+0 1.3202142E+21
1.6710784E+0 1.2772722E+21
1.6596819E+0 1.2603614E+21
1.6478722E+0 1.2344134E+21
1.6358193E+0 1.2310546E+21
1.6237700E+0 1.2077633E+21
1.6110649E+0 1.2061030E+21
1.5987944E+0 1.2123520E+21
1.5860201E+0 1.1970872E+21
1.5732299E+0 1.1909801E+21
1.5601130E+0 1.1777627E+21
1.5468130E+0 1.1794457E+21
1.5335085E+0 1.1895449E+21
1.5202055E+0 1.1727243E+21
1.5062776E+0 1.1535738E+21
1.4922717E+0 1.1633933E+21
1.4783208E+0 1.1518718E+21
1.4637623E+0 1.1503078E+21
1.4494976E+0 1.1552238E+21
1.4347718E+0 1.1310670E+21
1.4195840E+0 1.1281988E+21
1.4044669E+0 1.1241110E+21
1.3888351E+0 1.1126931E+21
1.3730570E+0 1.1173401E+21
1.3571971E+0 1.1136400E+21
1.3409391E+0 1.1004480E+21
1.3243003E+0 1.0672962E+21
1.3065853E+0 1.0644073E+21
1.2894075E+0 1.0831293E+21
1.2718262E+0 1.0779890E+21
1.2540021E+0 1.0858445E+21
1.2361808E+0 1.0699110E+21
1.2172883E+0 1.0656754E+21
1.1987710E+0 1.0645252E+21
1.1792376E+0 1.0483339E+21
1.1595060E+0 1.0431308E+21
1.1390969E+0 1.0362784E+21
1.1183824E+0 1.0376793E+21
1.0972662E+0 1.0374192E+21
