T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.908028000E-02 1.518139600E-02 1.178707600E-02 8.934946000E-03 6.632622000E-03 4.844013000E-03 3.499614000E-03 2.515433000E-03 1.809140000E-03 1.309336000E-03 9.587200000E-04 7.135910000E-04 5.417550000E-04 4.200380000E-04 3.321340000E-04 2.668570000E-04 2.167870000E-04 1.771850000E-04 1.450890000E-04
295 1.751223500E-02 1.375488800E-02 1.058243900E-02 7.971133000E-03 5.891192000E-03 4.289145000E-03 3.091640000E-03 2.218254000E-03 1.593165000E-03 1.151829000E-03 8.429610000E-04 6.276680000E-04 4.773530000E-04 3.714250000E-04 2.953540000E-04 2.391240000E-04 1.960610000E-04 1.619100000E-04 1.340460000E-04
300 1.668282400E-02 1.287256700E-02 9.770634000E-03 7.286095000E-03 5.344909000E-03 3.869399000E-03 2.776394000E-03 1.984185000E-03 1.419754000E-03 1.022700000E-03 7.458140000E-04 5.536260000E-04 4.202060000E-04 3.269050000E-04 2.605300000E-04 2.119410000E-04 1.750050000E-04 1.458020000E-04 1.219200000E-04
305 1.665642900E-02 1.259005600E-02 9.398050000E-03 6.917166000E-03 5.022899000E-03 3.606962000E-03 2.570507000E-03 1.825606000E-03 1.298149000E-03 9.289230000E-04 6.726090000E-04 4.956430000E-04 3.736410000E-04 2.891500000E-04 2.298220000E-04 1.870420000E-04 1.550010000E-04 1.299370000E-04 1.095470000E-04
310 1.743670600E-02 1.291399200E-02 9.472061000E-03 6.871342000E-03 4.931259000E-03 3.506885000E-03 2.478058000E-03 1.745803000E-03 1.231021000E-03 8.727050000E-04 6.252470000E-04 4.553610000E-04 3.391150000E-04 2.594760000E-04 2.043840000E-04 1.654320000E-04 1.368870000E-04 1.150070000E-04 9.746000000E-05
315 1.902473600E-02 1.385040700E-02 1.000015600E-02 7.155937000E-03 5.076367000E-03 3.574450000E-03 2.503295000E-03 1.748169000E-03 1.221102000E-03 8.563090000E-04 6.056540000E-04 4.344890000E-04 3.181770000E-04 2.392870000E-04 1.855160000E-04 1.482830000E-04 1.216960000E-04 1.018890000E-04 8.640300000E-05
320 2.134285400E-02 1.534537200E-02 1.094425600E-02 7.743893000E-03 5.439146000E-03 3.796292000E-03 2.636980000E-03 1.826371000E-03 1.264135000E-03 8.769460000E-04 6.120630000E-04 4.319980000E-04 3.103230000E-04 2.284360000E-04 1.732950000E-04 1.358040000E-04 1.097320000E-04 9.091900000E-05 7.668700000E-05
325 2.423358700E-02 1.729307300E-02 1.223290400E-02 8.586921000E-03 5.986939000E-03 4.150421000E-03 2.864354000E-03 1.970628000E-03 1.353745000E-03 9.306010000E-04 6.420840000E-04 4.466060000E-04 3.149880000E-04 2.268370000E-04 1.679370000E-04 1.284050000E-04 1.014790000E-04 8.261200000E-05 6.884400000E-05
330 2.744519300E-02 1.951873300E-02 1.374487100E-02 9.601109000E-03 6.661913000E-03 4.597221000E-03 3.158527000E-03 2.162900000E-03 1.477996000E-03 1.009495000E-03 6.908220000E-04 4.753520000E-04 3.305260000E-04 2.337010000E-04 1.691470000E-04 1.260760000E-04 9.710000000E-05 7.722100000E-05 6.315500000E-05
335 3.042992300E-02 2.163378600E-02 1.520739300E-02 1.059656900E-02 7.332986000E-03 5.046905000E-03 3.458522000E-03 2.362173000E-03 1.609673000E-03 1.095936000E-03 7.470070000E-04 5.113060000E-04 3.527930000E-04 2.466040000E-04 1.755950000E-04 1.281320000E-04 9.626200000E-05 7.462600000E-05 5.962400000E-05
340 3.226142000E-02 2.297079700E-02 1.614775200E-02 1.124294400E-02 7.771851000E-03 5.343356000E-03 3.658766000E-03 2.497900000E-03 1.702334000E-03 1.159897000E-03 7.918040000E-04 5.430000000E-04 3.751990000E-04 2.619800000E-04 1.854820000E-04 1.337320000E-04 9.867600000E-05 7.481800000E-05 5.838900000E-05
