T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.337783360E+00 1.269101945E+00 6.868141500E-02 1.334545638E+00 1.268536625E+00 6.600901300E-02 3.237722000E-03 5.653200000E-04
295 1.335828453E+00 1.269321314E+00 6.650713900E-02 1.332804805E+00 1.268806124E+00 6.399868100E-02 3.023648000E-03 5.151900000E-04
300 1.334961772E+00 1.270657908E+00 6.430386400E-02 1.332172747E+00 1.270167019E+00 6.200572800E-02 2.789025000E-03 4.908890000E-04
305 1.335284159E+00 1.272604901E+00 6.267925800E-02 1.332760579E+00 1.272180000E+00 6.058057900E-02 2.523580000E-03 4.249010000E-04
310 1.336386651E+00 1.275332523E+00 6.105412800E-02 1.334114167E+00 1.274925791E+00 5.918837600E-02 2.272484000E-03 4.067320000E-04
315 1.338427909E+00 1.278455596E+00 5.997231300E-02 1.336388773E+00 1.278062178E+00 5.832659500E-02 2.039136000E-03 3.934180000E-04
320 1.341345185E+00 1.281472563E+00 5.987262200E-02 1.339507950E+00 1.281080266E+00 5.842768400E-02 1.837235000E-03 3.922970000E-04
325 1.344837528E+00 1.284757531E+00 6.007999700E-02 1.343158435E+00 1.284342153E+00 5.881628200E-02 1.679093000E-03 4.153780000E-04
330 1.348296111E+00 1.287889088E+00 6.040702300E-02 1.346724376E+00 1.287432713E+00 5.929166300E-02 1.571735000E-03 4.563750000E-04
335 1.352526717E+00 1.290131315E+00 6.239540200E-02 1.351005591E+00 1.289621785E+00 6.138380600E-02 1.521126000E-03 5.095300000E-04
340 1.356623475E+00 1.292034754E+00 6.458872100E-02 1.355094771E+00 1.291447374E+00 6.364739700E-02 1.528704000E-03 5.873800000E-04
