N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.092082000E-03 -1.571371000E-03 -2.615124000E-03 -4.049821000E-03
1.600000000E+01 3.176502200E-02 3.178091900E-02 3.162568200E-02 3.078924800E-02
1.700000000E+01 4.857706600E-02 4.830749400E-02 4.683287100E-02 4.709738400E-02
1.549996187E+01 2.258773200E-02 2.160755100E-02 2.243071100E-02 2.249238800E-02
1.649996187E+01 4.997424200E-02 4.981383600E-02 5.009634800E-02 4.990695700E-02
1.674996808E+01 5.306951100E-02 5.170359500E-02 5.230371100E-02 5.241258200E-02
1.624993176E+01 4.071348200E-02 4.101485200E-02 4.091830300E-02 4.076324400E-02
1.574996808E+01 2.651019800E-02 2.654172800E-02 2.579038400E-02 2.619520800E-02
1.524993176E+01 1.381988700E-02 1.332326300E-02 1.342426200E-02 1.318780900E-02
