N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.772384000E-03 4.472951000E-03 5.692305000E-03 6.426760000E-03
1.600000000E+01 3.285872500E-02 3.219990600E-02 3.163703400E-02 3.049643500E-02
1.700000000E+01 6.581383500E-02 6.401936700E-02 6.184765500E-02 6.184962600E-02
1.549996187E+01 2.261463300E-02 2.201866300E-02 2.322718900E-02 2.359961700E-02
1.649996187E+01 5.626891900E-02 5.432161800E-02 5.343785400E-02 5.254015400E-02
1.674996808E+01 6.400975000E-02 6.075414800E-02 6.025544300E-02 5.977215000E-02
1.624993176E+01 4.381606600E-02 4.282926600E-02 4.181298100E-02 4.106995600E-02
1.574996808E+01 2.657068900E-02 2.658273100E-02 2.585217300E-02 2.625345300E-02
1.524993176E+01 1.472720200E-02 1.512941800E-02 1.607886600E-02 1.668878200E-02
