N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.929860000E-04 -9.763860000E-04 -1.353933000E-03 -2.067745000E-03
1.600000000E+01 3.314047900E-02 3.280318800E-02 3.240664300E-02 3.134601000E-02
1.700000000E+01 5.873973700E-02 5.695661400E-02 5.431251500E-02 5.372093600E-02
1.549996187E+01 2.223329400E-02 2.137774900E-02 2.236172700E-02 2.255249300E-02
1.649996187E+01 5.597901700E-02 5.464876700E-02 5.393063300E-02 5.289569300E-02
1.674996808E+01 6.161801600E-02 5.875338900E-02 5.809548200E-02 5.723614100E-02
1.624993176E+01 4.411893800E-02 4.367588200E-02 4.295413100E-02 4.226567000E-02
1.574996808E+01 2.664738500E-02 2.661585900E-02 2.588744200E-02 2.628824500E-02
1.524993176E+01 1.345691200E-02 1.324124200E-02 1.360393500E-02 1.367071800E-02
