fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 11:26:18 294.9 39.32 1.000E+000 9.583E-001 5.984E-006 1.000E+020 2.891E+000 3.709E-009 1.649E-003 
0002 11:35:48 294.9 39.32 1.000E+000 8.400E-001 7.916E-006 1.000E+020 2.854E+000 4.022E-009 2.290E-003 
0003 11:39:34 295.5 39.24 1.000E+000 9.091E-001 7.390E-006 1.000E+020 2.844E+000 4.258E-009 2.166E-003 
0004 11:46:16 295.2 39.28 1.000E+000 9.059E-001 7.049E-006 1.000E+020 2.857E+000 4.077E-009 2.119E-003 
0005 11:48:42 295.2 39.28 1.000E+000 8.918E-001 7.325E-006 1.000E+020 2.856E+000 4.093E-009 2.142E-003 
0006 11:51:18 295.2 39.28 1.000E+000 9.133E-001 7.110E-006 1.000E+020 2.856E+000 4.104E-009 2.174E-003 
0007 11:57:38 295 39.3 1.000E+000 8.739E-001 7.505E-006 1.000E+020 2.852E+000 4.113E-009 5.373E-002 
0008 12:03:14 294.9 39.32 1.000E+000 8.911E-001 7.184E-006 1.000E+020 2.861E+000 4.040E-009 2.115E-003 
0009 12:07:52 295 39.3 1.000E+000 8.813E-001 7.393E-006 1.000E+020 2.858E+000 4.113E-009 2.144E-003 
0010 12:11:16 294.9 39.32 1.000E+000 9.095E-001 6.990E-006 1.000E+020 2.859E+000 4.072E-009 2.144E-003 
0011 12:14:32 295 39.3 1.000E+000 9.454E-001 6.675E-006 1.000E+020 2.860E+000 4.106E-009 2.131E-003 
0012 12:19:40 295.1 39.29 1.000E+000 8.933E-001 7.326E-006 1.000E+020 2.856E+000 4.153E-009 5.314E-002 
0013 12:23:56 295.2 39.28 1.000E+000 9.439E-001 6.806E-006 1.000E+020 2.858E+000 4.160E-009 2.070E-003 
0014 12:28:54 295.2 39.28 1.000E+000 9.083E-001 7.089E-006 1.000E+020 2.860E+000 4.156E-009 2.072E-003 
0015 12:32:24 295.1 39.29 1.000E+000 9.653E-001 6.439E-006 1.000E+020 2.862E+000 4.123E-009 2.067E-003 
0016 12:35:40 295.1 39.29 1.000E+000 9.357E-001 6.665E-006 1.000E+020 2.861E+000 4.141E-009 2.071E-003 
0017 12:39:50 295.1 39.29 1.000E+000 9.698E-001 6.341E-006 1.000E+020 2.862E+000 4.136E-009 2.054E-003 
0018 12:43:28 295.1 39.29 1.000E+000 9.613E-001 6.448E-006 1.000E+020 2.862E+000 4.142E-009 2.096E-003 
0019 12:48:16 295.1 39.29 1.000E+000 9.667E-001 6.451E-006 1.000E+020 2.863E+000 4.151E-009 2.076E-003 
0020 12:52:56 295 39.3 1.000E+000 9.574E-001 6.431E-006 1.000E+020 2.864E+000 4.134E-009 2.085E-003 
0021 12:59:52 294.9 39.32 1.000E+000 9.659E-001 6.353E-006 1.000E+020 2.866E+000 4.104E-009 2.090E-003 
0022 13:03:06 295 39.3 1.000E+000 9.505E-001 6.556E-006 1.000E+020 2.866E+000 4.140E-009 2.071E-003 
0023 13:11:16 295 39.3 1.000E+000 9.384E-001 6.553E-006 1.000E+020 2.865E+000 4.137E-009 2.017E-003 
0024 13:17:16 295.1 39.29 1.000E+000 9.590E-001 6.368E-006 1.000E+020 2.867E+000 4.145E-009 2.067E-003 
0025 13:24:30 295.2 39.28 1.000E+000 9.404E-001 6.492E-006 1.000E+020 2.864E+000 4.201E-009 1.999E-003 
0026 13:29:16 295.1 39.29 1.000E+000 9.809E-001 6.032E-006 1.000E+020 2.869E+000 4.131E-009 2.070E-003 
0027 13:33:06 295.2 39.28 1.000E+000 9.785E-001 6.167E-006 1.000E+020 2.868E+000 4.178E-009 2.043E-003 
0028 13:38:08 295.1 39.29 1.000E+000 9.885E-001 6.126E-006 1.000E+020 2.868E+000 4.163E-009 2.049E-003 
0029 13:43:58 295 39.3 1.000E+000 9.633E-001 6.314E-006 1.000E+020 2.869E+000 4.151E-009 2.022E-003 
0030 13:49:04 295 39.3 1.000E+000 9.841E-001 6.098E-006 1.000E+020 2.870E+000 4.152E-009 2.076E-003 
0031 13:54:16 295 39.3 1.000E+000 9.830E-001 6.050E-006 1.000E+020 2.866E+000 4.177E-009 2.013E-003 
0032 13:57:18 295.1 39.29 1.000E+000 9.889E-001 6.097E-006 1.000E+020 2.869E+000 4.180E-009 2.076E-003 
0033 14:04:26 295.2 39.28 1.000E+000 9.818E-001 6.111E-006 1.000E+020 2.870E+000 4.198E-009 2.048E-003 
0034 14:08:38 295.1 39.29 1.000E+000 9.822E-001 6.034E-006 1.000E+020 2.869E+000 4.181E-009 1.967E-003 
0035 14:16:22 295.1 39.29 1.000E+000 9.777E-001 6.173E-006 1.000E+020 2.870E+000 4.187E-009 2.050E-003 
0036 14:24:18 295 39.3 1.000E+000 9.869E-001 5.983E-006 1.000E+020 2.871E+000 4.171E-009 2.076E-003 
0037 14:35:26 294.9 39.32 1.000E+000 1.021E+000 5.598E-006 1.000E+020 2.872E+000 4.162E-009 2.074E-003 
0038 14:44:18 295 39.3 1.000E+000 9.768E-001 6.030E-006 1.000E+020 2.870E+000 4.198E-009 2.036E-003 
0039 14:55:18 295.2 39.28 1.000E+000 9.914E-001 5.943E-006 1.000E+020 2.871E+000 4.232E-009 2.000E-003 
