N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.181798095E+00 1.176004605E+00 1.169915682E+00 1.162760555E+00
1.600000000E+01 1.238911767E+00 1.237330566E+00 1.235864506E+00 1.233235102E+00
1.700000000E+01 1.262082482E+00 1.259766434E+00 1.257309094E+00 1.256383083E+00
1.549996187E+01 1.222742864E+00 1.219269524E+00 1.217542690E+00 1.215455744E+00
1.649996187E+01 1.250728177E+00 1.249104134E+00 1.248123023E+00 1.246951030E+00
1.674996808E+01 1.256539900E+00 1.253603923E+00 1.252941909E+00 1.251860567E+00
1.624993176E+01 1.244771736E+00 1.243817405E+00 1.242496412E+00 1.241124536E+00
1.574996808E+01 1.231691270E+00 1.229789773E+00 1.227041227E+00 1.225538167E+00
1.524993176E+01 1.209196027E+00 1.205615817E+00 1.202515929E+00 1.199560190E+00
