N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018240219E+00 1.017333178E+00 1.016637480E+00 1.016088281E+00
1.600000000E+01 1.242702604E+00 1.238376018E+00 1.234013423E+00 1.229999696E+00
1.700000000E+01 1.259706747E+00 1.254811385E+00 1.249150543E+00 1.245415088E+00
1.549996187E+01 1.153587847E+00 1.137139529E+00 1.123482592E+00 1.110285774E+00
1.649996187E+01 1.258788271E+00 1.256165157E+00 1.252797432E+00 1.249999631E+00
1.674996808E+01 1.261749436E+00 1.256793939E+00 1.253265217E+00 1.249886794E+00
1.624993176E+01 1.253811768E+00 1.250551085E+00 1.247315321E+00 1.243954661E+00
1.574996808E+01 1.218226117E+00 1.210585592E+00 1.203622291E+00 1.197838834E+00
1.524993176E+01 1.012250296E+00 1.011176828E+00 1.010350822E+00 1.009695405E+00
