N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.253230300E+00 1.250678711E+00 1.250104620E+00 1.249157489E+00
1.016672606E+01 1.259119049E+00 1.256480897E+00 1.255860857E+00 1.254896424E+00
1.033324570E+01 1.264839673E+00 1.262016208E+00 1.261262962E+00 1.260208006E+00
1.049996187E+01 1.270442689E+00 1.267361032E+00 1.266415022E+00 1.265222984E+00
1.066670514E+01 1.275842016E+00 1.272465534E+00 1.271302917E+00 1.269960145E+00
1.083333839E+01 1.280895478E+00 1.277233305E+00 1.275872075E+00 1.274401710E+00
1.100000000E+01 1.285492220E+00 1.281603272E+00 1.280103917E+00 1.278564550E+00
1.116672606E+01 1.289613478E+00 1.285602343E+00 1.284061411E+00 1.282539381E+00
1.133324570E+01 1.293349772E+00 1.289355386E+00 1.287892794E+00 1.286488848E+00
1.149996187E+01 1.296881478E+00 1.293060851E+00 1.291802498E+00 1.290614089E+00
1.166670514E+01 1.300440723E+00 1.296948543E+00 1.296005052E+00 1.295106111E+00
1.183333839E+01 1.304267970E+00 1.301231716E+00 1.300675259E+00 1.300097647E+00
1.200000000E+01 1.308568143E+00 1.306061060E+00 1.305906460E+00 1.305630824E+00
1.216672606E+01 1.313469576E+00 1.311490538E+00 1.311690856E+00 1.311654437E+00
1.233324570E+01 1.318995550E+00 1.317469020E+00 1.317932790E+00 1.318053505E+00
1.249996187E+01 1.325063208E+00 1.323865985E+00 1.324490443E+00 1.324694781E+00
1.266670514E+01 1.331516679E+00 1.330520721E+00 1.331222957E+00 1.331462191E+00
1.283333839E+01 1.338180438E+00 1.337288165E+00 1.338018093E+00 1.338267889E+00
1.300000000E+01 1.344904262E+00 1.344059492E+00 1.344794270E+00 1.345045375E+00
