N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.194603121E+00 1.191060783E+00 1.187216898E+00 1.183462362E+00
1.016672606E+01 1.195088827E+00 1.191515469E+00 1.187676403E+00 1.183954180E+00
1.033324570E+01 1.195476991E+00 1.191908861E+00 1.188109667E+00 1.184456358E+00
1.049996187E+01 1.195817079E+00 1.192292775E+00 1.188573799E+00 1.185033510E+00
1.066670514E+01 1.196154241E+00 1.192717793E+00 1.189127570E+00 1.185754283E+00
1.083333839E+01 1.196533089E+00 1.193237229E+00 1.189834833E+00 1.186693175E+00
1.100000000E+01 1.197001329E+00 1.193909970E+00 1.190765285E+00 1.187927646E+00
1.116672606E+01 1.197612432E+00 1.194800791E+00 1.191990364E+00 1.189527765E+00
1.133324570E+01 1.198426122E+00 1.195976060E+00 1.193572133E+00 1.191537508E+00
1.149996187E+01 1.199505047E+00 1.197493201E+00 1.195545236E+00 1.193952635E+00
1.166670514E+01 1.200906084E+00 1.199384682E+00 1.197898887E+00 1.196709971E+00
1.183333839E+01 1.202667119E+00 1.201643818E+00 1.200573602E+00 1.199705885E+00
1.200000000E+01 1.204795293E+00 1.204225484E+00 1.203485665E+00 1.202843969E+00
1.216672606E+01 1.207267411E+00 1.207070204E+00 1.206570322E+00 1.206079630E+00
1.233324570E+01 1.210048437E+00 1.210138548E+00 1.209809936E+00 1.209424409E+00
1.249996187E+01 1.213116041E+00 1.213425846E+00 1.213222918E+00 1.212912755E+00
1.266670514E+01 1.216466946E+00 1.216944119E+00 1.216830168E+00 1.216568706E+00
1.283333839E+01 1.220097714E+00 1.220693049E+00 1.220632866E+00 1.220395787E+00
1.300000000E+01 1.223981225E+00 1.224647327E+00 1.224611591E+00 1.224381418E+00
