Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.313691623E+00 1.230793045E+00 8.289857800E-02 1.257116036E+00 1.215835272E+00 4.128076400E-02 5.657558700E-02 1.495777300E-02
1.468000E+10 1.313825151E+00 1.231493082E+00 8.233206900E-02 1.263805834E+00 1.220585913E+00 4.321992100E-02 5.001931700E-02 1.090716900E-02
2.154000E+10 1.314019646E+00 1.232452259E+00 8.156738700E-02 1.270100803E+00 1.224532213E+00 4.556859000E-02 4.391884300E-02 7.920046000E-03
3.162000E+10 1.314302326E+00 1.233735487E+00 8.056683900E-02 1.276297385E+00 1.227989891E+00 4.830749400E-02 3.800494100E-02 5.745596000E-03
4.642000E+10 1.314711595E+00 1.235403319E+00 7.930827600E-02 1.282502767E+00 1.231216695E+00 5.128607200E-02 3.220882800E-02 4.186624000E-03
6.813000E+10 1.315300666E+00 1.237501354E+00 7.779931200E-02 1.288673092E+00 1.234415567E+00 5.425752500E-02 2.662757400E-02 3.085787000E-03
1.000000E+11 1.316141363E+00 1.240051642E+00 7.608972100E-02 1.294690713E+00 1.237734099E+00 5.695661400E-02 2.145065000E-02 2.317543000E-03
1.468000E+11 1.317326891E+00 1.243050725E+00 7.427616600E-02 1.300456798E+00 1.241267181E+00 5.918961700E-02 1.687009300E-02 1.783544000E-03
2.154000E+11 1.318971304E+00 1.246475475E+00 7.249582900E-02 1.305961857E+00 1.245066165E+00 6.089569200E-02 1.300944700E-02 1.409310000E-03
3.162000E+11 1.321202279E+00 1.250294305E+00 7.090797400E-02 1.311306559E+00 1.249153190E+00 6.215336900E-02 9.895720000E-03 1.141115000E-03
4.642000E+11 1.324143477E+00 1.254479095E+00 6.966438200E-02 1.316670997E+00 1.253536851E+00 6.313414600E-02 7.472480000E-03 9.422440000E-04
6.813000E+11 1.327885779E+00 1.259021947E+00 6.886383200E-02 1.322251751E+00 1.258232384E+00 6.401936700E-02 5.634028000E-03 7.895630000E-04
1.000000E+12 1.332453832E+00 1.263894293E+00 6.855953900E-02 1.328194060E+00 1.263227525E+00 6.496653500E-02 4.259772000E-03 6.667680000E-04
1.468000E+12 1.337783360E+00 1.269101945E+00 6.868141500E-02 1.334545638E+00 1.268536625E+00 6.600901300E-02 3.237722000E-03 5.653200000E-04
2.154000E+12 1.343726326E+00 1.274640372E+00 6.908595400E-02 1.341250681E+00 1.274160712E+00 6.708996900E-02 2.475645000E-03 4.796600000E-04
3.162000E+12 1.350087468E+00 1.280491923E+00 6.959554500E-02 1.348184275E+00 1.280085402E+00 6.809887300E-02 1.903193000E-03 4.065210000E-04
4.642000E+12 1.356673675E+00 1.286656277E+00 7.001739800E-02 1.355204558E+00 1.286312898E+00 6.889166000E-02 1.469117000E-03 3.433790000E-04
6.813000E+12 1.363328721E+00 1.293083878E+00 7.024484300E-02 1.362191837E+00 1.292794677E+00 6.939716000E-02 1.136884000E-03 2.892010000E-04
1.000000E+13 1.369940539E+00 1.299722873E+00 7.021766600E-02 1.369060004E+00 1.299480561E+00 6.957944300E-02 8.805350000E-04 2.423120000E-04
