X Y Yfit
1.000E-2 2.860E-7 4.405E-7 5.550E+2 5.550E+2
1.963E-2 8.369E-7 9.254E-7 5.550E+2 5.550E+2
2.984E-2 1.346E-6 1.514E-6 5.550E+2 5.550E+2
3.999E-2 1.959E-6 2.187E-6 5.550E+2 5.550E+2
4.977E-2 2.652E-6 2.929E-6 5.550E+2 5.550E+2
5.969E-2 3.481E-6 3.790E-6 5.550E+2 5.550E+2
7.006E-2 4.514E-6 4.824E-6 5.550E+2 5.550E+2
7.974E-2 5.663E-6 5.931E-6 5.550E+2 5.550E+2
8.992E-2 7.097E-6 7.264E-6 5.550E+2 5.550E+2
9.968E-2 8.728E-6 8.728E-6 5.550E+2 5.550E+2
1.095E-1 1.065E-5 1.041E-5 5.550E+2 5.550E+2
1.199E-1 1.301E-5 1.246E-5 5.550E+2 5.550E+2
1.296E-1 1.556E-5 1.465E-5 5.550E+2 5.550E+2
1.398E-1 1.865E-5 1.729E-5 5.550E+2 5.550E+2
1.497E-1 2.206E-5 2.023E-5 5.550E+2 5.550E+2
1.601E-1 2.614E-5 2.377E-5 5.550E+2 5.550E+2
1.698E-1 3.046E-5 2.756E-5 5.550E+2 5.550E+2
1.804E-1 3.573E-5 3.233E-5 5.550E+2 5.550E+2
1.897E-1 4.100E-5 3.712E-5 5.550E+2 5.550E+2
2.001E-1 4.757E-5 4.325E-5 5.550E+2 5.550E+2
2.101E-1 5.465E-5 5.003E-5 5.550E+2 5.550E+2
2.197E-1 6.242E-5 5.748E-5 5.550E+2 5.550E+2
2.297E-1 7.139E-5 6.636E-5 5.550E+2 5.550E+2
2.396E-1 8.149E-5 7.645E-5 5.550E+2 5.550E+2
2.503E-1 9.402E-5 8.904E-5 5.550E+2 5.550E+2
2.597E-1 1.063E-4 1.018E-4 5.550E+2 5.550E+2
2.702E-1 1.222E-4 1.181E-4 5.550E+2 5.550E+2
2.803E-1 1.396E-4 1.363E-4 5.550E+2 5.550E+2
2.901E-1 1.590E-4 1.567E-4 5.550E+2 5.550E+2
3.003E-1 1.825E-4 1.812E-4 5.550E+2 5.550E+2
3.097E-1 2.073E-4 2.073E-4 5.550E+2 5.550E+2
3.203E-1 2.399E-4 2.416E-4 5.550E+2 5.550E+2
3.302E-1 2.756E-4 2.791E-4 5.550E+2 5.550E+2
3.403E-1 3.187E-4 3.240E-4 5.550E+2 5.550E+2
3.497E-1 3.662E-4 3.732E-4 5.550E+2 5.550E+2
3.602E-1 4.290E-4 4.385E-4 5.550E+2 5.550E+2
3.700E-1 5.007E-4 5.118E-4 5.550E+2 5.550E+2
3.804E-1 5.940E-4 6.064E-4 5.550E+2 5.550E+2
3.901E-1 7.015E-4 7.147E-4 5.550E+2 5.550E+2
4.002E-1 8.397E-4 8.546E-4 5.550E+2 5.550E+2
4.099E-1 1.011E-3 1.024E-3 5.550E+2 5.550E+2
4.202E-1 1.242E-3 1.253E-3 5.550E+2 5.550E+2
4.302E-1 1.533E-3 1.542E-3 5.550E+2 5.550E+2
4.401E-1 1.910E-3 1.918E-3 5.550E+2 5.550E+2
4.501E-1 2.423E-3 2.421E-3 5.550E+2 5.550E+2
4.602E-1 3.110E-3 3.100E-3 5.550E+2 5.550E+2
4.703E-1 4.029E-3 4.014E-3 5.550E+2 5.550E+2
4.804E-1 5.254E-3 5.243E-3 5.550E+2 5.550E+2
4.901E-1 6.829E-3 6.810E-3 5.550E+2 5.550E+2
5.002E-1 8.950E-3 8.950E-3 5.550E+2 5.550E+2
5.099E-1 1.160E-2 1.160E-2 5.550E+2 5.550E+2
5.204E-1 1.516E-2 1.523E-2 5.550E+2 5.550E+2
5.303E-1 1.940E-2 1.947E-2 5.550E+2 5.550E+2
5.398E-1 2.439E-2 2.432E-2 5.550E+2 5.550E+2
