N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.018240219E+00 1.017333178E+00 1.016637480E+00 1.016088281E+00
1.016672606E+01 1.018745715E+00 1.017732598E+00 1.016957031E+00 1.016344342E+00
1.033324570E+01 1.019094451E+00 1.017995239E+00 1.017151996E+00 1.016482567E+00
1.049996187E+01 1.019320469E+00 1.018148114E+00 1.017243298E+00 1.016518580E+00
1.066670514E+01 1.019449087E+00 1.018209281E+00 1.017242903E+00 1.016459252E+00
1.083333839E+01 1.019496705E+00 1.018188265E+00 1.017154814E+00 1.016304427E+00
1.100000000E+01 1.019471846E+00 1.018087651E+00 1.016977585E+00 1.016050779E+00
1.116672606E+01 1.019377119E+00 1.017906162E+00 1.016709169E+00 1.015699075E+00
1.133324570E+01 1.019212577E+00 1.017644295E+00 1.016355674E+00 1.015266335E+00
1.149996187E+01 1.018981715E+00 1.017314176E+00 1.015945243E+00 1.014802617E+00
1.166670514E+01 1.018701779E+00 1.016954590E+00 1.015545580E+00 1.014406861E+00
1.183333839E+01 1.018419230E+00 1.016648668E+00 1.015277237E+00 1.014228754E+00
1.200000000E+01 1.018227522E+00 1.016534724E+00 1.015308088E+00 1.014443109E+00
1.216672606E+01 1.018277132E+00 1.016794993E+00 1.015817927E+00 1.015199634E+00
1.233324570E+01 1.018762374E+00 1.017614063E+00 1.016945571E+00 1.016580305E+00
1.249996187E+01 1.019877446E+00 1.019125284E+00 1.018755063E+00 1.018597403E+00
1.266670514E+01 1.032278266E+00 1.036430343E+00 1.035519049E+00 1.032397083E+00
1.283333839E+01 1.060219505E+00 1.059981279E+00 1.056574379E+00 1.052053233E+00
1.300000000E+01 1.080823000E+00 1.078125503E+00 1.074027680E+00 1.068307117E+00
